timestamp_s,pos_real_x,pos_real_y,pos_plan_x,pos_plan_y,desviacion_m,eta_s,vel_lineal,vel_angular
111.5734,7.1097,18.5772,7.7958,19.8141,1.4145,110.2037,0.2600,-0.0000
111.7735,7.0765,18.6146,7.7387,19.8311,1.3850,108.9093,0.2597,0.0514
111.9735,7.0434,18.6520,7.6991,19.8525,1.3679,108.6708,0.2600,-0.0000
112.1735,7.0103,18.6895,7.6596,19.8740,1.3508,108.5813,0.2600,0.0526
112.3735,6.9772,18.7266,7.6200,19.8955,1.3340,108.4146,0.2546,-0.0000
112.5735,6.9416,18.7664,7.5674,19.9242,1.3160,109.1718,0.2600,0.0619
112.7735,6.9084,18.8031,7.5278,19.9457,1.2997,108.7001,0.2463,-0.0526
112.9735,6.8787,18.8359,7.5854,19.9662,1.3331,111.2315,0.2600,0.0141
113.1735,6.8589,18.8574,7.5599,19.9820,1.3252,110.2997,0.2466,-0.0175
113.3735,6.8449,18.8727,7.5344,19.9977,1.3195,108.3139,0.2600,0.0969
113.5735,6.8311,18.8876,7.5217,20.0056,1.3141,107.7664,0.2600,-0.0000
113.7735,6.8027,18.9182,7.4833,20.0292,1.3029,107.2780,0.2480,-0.0000
113.9736,6.7859,18.9362,7.4458,20.0387,1.2849,107.4735,0.2600,0.1390
114.1736,6.7508,18.9728,7.3942,20.0694,1.2714,107.1805,0.2600,-0.0385
114.3736,6.7133,19.0116,7.3554,20.0923,1.2570,107.2362,0.2600,0.0000
114.5736,6.6793,19.0468,7.3167,20.1151,1.2440,107.3482,0.2463,-0.0438
114.7736,6.6444,19.0830,7.2650,20.1456,1.2305,107.7988,0.2600,0.1074
114.9736,6.6094,19.1177,7.2044,20.1696,1.2085,106.5441,0.2600,0.0526
115.1736,6.5705,19.1550,7.1522,20.1991,1.1952,107.1429,0.2600,0.1579
115.3737,6.5331,19.1892,7.1130,20.2212,1.1838,106.0244,0.2600,0.1579
115.5736,6.4966,19.2211,7.0738,20.2434,1.1740,106.9004,0.2591,0.0526
115.7736,6.4547,19.2562,7.0215,20.2728,1.1640,105.7758,0.2600,0.1579
115.9737,6.4154,19.2872,7.0179,20.3148,1.1911,105.5596,0.2600,0.0526
116.1737,6.3763,19.3171,6.9791,20.3376,1.1853,106.4517,0.2600,0.1579
116.3737,6.3319,19.3489,6.9274,20.3681,1.1804,105.2335,0.2600,0.1579
116.5737,6.2943,19.3742,6.8886,20.3909,1.1777,105.1992,0.2600,0.1579
116.7737,6.2481,19.4033,6.8498,20.4137,1.1760,104.9898,0.2600,0.0526
116.9737,6.2048,19.4296,6.7981,20.4441,1.1753,103.9324,0.2600,0.1579
117.1737,6.1758,19.4464,6.7502,20.4427,1.1500,103.8747,0.2600,0.1579
117.3738,6.1439,19.4641,6.7242,20.4578,1.1508,104.9929,0.2545,0.1579
117.5737,6.0990,19.4874,6.6723,20.4879,1.1531,104.9408,0.2546,0.1579
117.7738,6.0545,19.5088,6.6334,20.5104,1.1569,104.2159,0.2600,0.0575
117.9738,6.0091,19.5297,6.5944,20.5330,1.1616,103.9307,0.2600,0.0526
118.1738,5.9592,19.5519,6.5361,20.5718,1.1718,103.6123,0.2600,0.0539
118.3738,5.9174,19.5698,6.4970,20.5941,1.1769,103.2106,0.2463,0.0526
118.5738,5.8715,19.5891,6.4579,20.6164,1.1828,103.4592,0.2600,0.0526
118.7738,5.8216,19.6095,6.4057,20.6460,1.1898,103.2321,0.2600,0.0526
118.9738,5.7751,19.6280,6.3666,20.6682,1.1966,102.9999,0.2600,0.0526
119.1738,5.7323,19.6447,6.3357,20.6862,1.2037,102.8495,0.2600,0.0227
119.3738,5.6860,19.6624,6.2836,20.7159,1.2112,102.1578,0.2480,0.0526
119.5739,5.6351,19.6813,6.2315,20.7455,1.2199,102.5279,0.2600,0.0526
119.7739,5.5881,19.6983,6.1923,20.7678,1.2284,102.3590,0.2600,0.0526
119.9739,5.5416,19.7145,6.1532,20.7900,1.2372,102.0755,0.2600,0.1390
120.1739,5.4941,19.7304,6.1255,20.8362,1.2733,102.7454,0.2545,0.0385
120.3739,5.4469,19.7459,6.0864,20.8585,1.2832,101.9479,0.2546,0.0000
120.5739,5.4157,19.7562,6.0473,20.8807,1.2898,101.8128,0.2532,0.0333
120.7739,5.3881,19.7653,6.0212,20.8956,1.2955,102.3373,0.2472,0.0000
120.9739,5.3446,19.7794,5.9821,20.9178,1.3047,101.7451,0.2600,0.0000
121.1739,5.3015,19.7934,5.9560,20.9326,1.3138,101.1892,0.2600,0.0227
121.3739,5.2538,19.8085,5.9225,20.9695,1.3398,101.9792,0.2583,0.0006
121.5739,5.2017,19.8249,5.8704,20.9992,1.3514,100.8400,0.2600,-0.0526
121.7740,5.1542,19.8402,5.8312,21.0215,1.3616,99.7209,0.2600,0.0000
121.9740,5.1066,19.8556,5.7791,21.0511,1.3717,100.3183,0.2600,0.0526
122.1740,5.0603,19.8702,5.7399,21.0733,1.3818,101.1167,0.2600,0.0000
122.3740,5.0121,19.8853,5.7095,21.1041,1.4043,100.1718,0.2546,-0.0526
122.5740,4.9616,19.9015,5.6574,21.1338,1.4152,99.8836,0.2518,-0.0141
122.7740,4.9134,19.9172,5.6183,21.1561,1.4254,99.1937,0.2600,0.0000
122.9740,4.8659,19.9327,5.5792,21.1784,1.4354,99.3129,0.2600,0.0000
123.1741,4.8185,19.9483,5.5270,21.2080,1.4453,98.3366,0.2600,-0.0526
123.3740,4.7711,19.9642,5.5024,21.2351,1.4663,99.0076,0.2558,0.0000
123.5740,4.7201,19.9815,5.4503,21.2648,1.4765,98.7752,0.2600,-0.0526
123.7741,4.6722,19.9982,5.4112,21.2871,1.4857,97.7593,0.2600,-0.0491
123.9741,4.6258,20.0146,5.3591,21.3167,1.4944,98.3368,0.2600,-0.0526
124.1741,4.5781,20.0319,5.3199,21.3390,1.5029,97.3494,0.2600,0.0000
124.3741,4.5305,20.0491,5.2725,21.3722,1.5170,97.1247,0.2600,0.0000
124.5741,4.4806,20.0674,5.2333,21.3943,1.5255,97.7860,0.2600,0.0000
124.7741,4.4330,20.0849,5.1810,21.4238,1.5336,97.2348,0.2600,-0.0526
124.9741,4.3905,20.1008,5.1417,21.4458,1.5405,97.3515,0.2600,-0.0526
125.1741,4.3438,20.1187,5.1025,21.4678,1.5478,97.9814,0.2591,0.0000
125.3741,4.2979,20.1366,5.0507,21.4820,1.5417,97.8655,0.2600,-0.0526
125.5741,4.2514,20.1551,5.0115,21.5041,1.5484,97.5702,0.2600,0.0194
125.7742,4.2021,20.1748,4.9723,21.5262,1.5554,96.6496,0.2600,0.0337
125.9741,4.1556,20.1934,4.9200,21.5556,1.5620,97.1603,0.2600,0.0000
126.1743,4.1098,20.2117,4.8808,21.5776,1.5685,97.8252,0.2517,0.0526
126.3742,4.0596,20.2313,4.8284,21.6070,1.5759,96.1818,0.2600,-0.0438
126.5742,4.0133,20.2492,4.6721,21.6332,1.5327,96.1099,0.2600,0.0526
126.7742,3.9673,20.2666,4.6315,21.6525,1.5368,95.5991,0.2600,0.0526
126.9742,3.9166,20.2852,4.5772,21.6781,1.5416,95.2629,0.2600,0.0526
127.1742,3.8694,20.3023,4.5229,21.7036,1.5462,95.1092,0.2463,-0.0526
127.3742,3.8231,20.3193,4.4822,21.7227,1.5505,95.1671,0.2472,0.0000
127.5742,3.7764,20.3363,4.4539,21.7421,1.5605,95.5987,0.2572,0.0000
127.7742,3.7295,20.3533,4.3997,21.7679,1.5653,94.5274,0.2600,0.0526
127.9742,3.6787,20.3715,4.3454,21.7935,1.5705,94.2683,0.2583,-0.0006
128.1742,3.6316,20.3884,4.3047,21.8126,1.5753,94.8194,0.2558,0.0000
128.3743,3.5847,20.4049,4.2504,21.8381,1.5802,93.9645,0.2546,0.0280
128.5743,3.5335,20.4225,4.1462,21.8866,1.5871,93.5754,0.2600,0.0526
128.7743,3.4861,20.4385,4.0767,21.9149,1.5901,93.4479,0.2600,0.0000
128.9743,3.4395,20.4543,4.0351,21.9319,1.5931,93.3208,0.2600,0.0000
129.1743,3.3922,20.4703,3.9933,21.9487,1.5960,93.6127,0.2591,0.0000
129.3743,3.3409,20.4874,3.9377,21.9713,1.5994,93.0400,0.2463,0.0526
129.5744,3.2935,20.5027,3.9098,22.0072,1.6259,92.6446,0.2600,0.0000
129.7743,3.2458,20.5179,3.8682,22.0245,1.6301,92.4636,0.2600,0.0526
129.9743,3.1995,20.5323,3.8266,22.0416,1.6343,93.0759,0.2600,0.0000
130.1744,3.1479,20.5483,3.7572,22.0699,1.6391,92.7939,0.2591,0.0000
130.3744,3.0998,20.5631,3.7155,22.0870,1.6436,92.0273,0.2491,-0.0526
130.5744,3.0525,20.5780,3.6800,22.1209,1.6657,91.6436,0.2600,-0.0526
130.7744,3.0013,20.5947,3.6384,22.1380,1.6697,91.4690,0.2600,0.0006
130.9744,2.9534,20.6104,3.5828,22.1606,1.6732,90.6296,0.2505,-0.0088
131.1744,2.9074,20.6257,3.5272,22.1831,1.6763,92.2416,0.2517,-0.0280
131.3745,2.8597,20.6417,3.4855,22.2000,1.6793,91.5519,0.2466,0.0000
131.5744,2.8126,20.6575,3.4438,22.2169,1.6823,90.5959,0.2600,-0.0491
131.7744,2.7646,20.6738,3.4173,22.2419,1.6984,89.6247,0.2600,-0.0088
131.9744,2.7181,20.6899,3.3758,22.2593,1.7016,90.1331,0.2600,0.0526
132.1745,2.6676,20.7068,3.3204,22.2822,1.7053,91.4303,0.2558,0.0088
132.3745,2.6201,20.7224,3.2649,22.3051,1.7090,91.2888,0.2545,0.0526
132.5745,2.5688,20.7387,3.2233,22.3223,1.7135,89.5944,0.2600,0.0000
132.7745,2.5211,20.7539,3.1873,22.3668,1.7451,89.5031,0.2600,0.0000
132.9745,2.4747,20.7687,3.1319,22.3896,1.7491,89.8999,0.2463,0.0000
133.1745,2.4272,20.7838,3.0902,22.4066,1.7530,89.9145,0.2591,0.0526
133.3746,2.3806,20.7987,3.0346,22.4291,1.7567,90.0157,0.2491,-0.0526
133.5746,2.3335,20.8141,2.9929,22.4461,1.7602,89.5978,0.2545,-0.0526
133.7746,2.2860,20.8299,2.9807,22.4760,1.7867,89.3711,0.2600,0.0000
133.9746,2.2362,20.8464,2.9254,22.4992,1.7907,89.3139,0.2600,0.0526
134.1746,2.1924,20.8606,2.8838,22.5163,1.7943,89.2130,0.2572,0.0000
134.3746,2.1451,20.8759,2.8283,22.5393,1.7982,88.1325,0.2518,0.0141
134.5746,2.0936,20.8925,2.7868,22.5565,1.8026,87.7387,0.2600,0.0000
134.7746,2.0467,20.9076,2.7868,22.5783,1.8273,87.5833,0.2600,0.0141
134.9746,1.9994,20.9227,2.7180,22.6080,1.8320,87.8027,0.2600,0.0000
135.1747,1.9518,20.9380,2.6488,22.6371,1.8365,88.0881,0.2597,0.0000
135.3746,1.9046,20.9531,2.6073,22.6545,1.8408,87.2924,0.2480,0.0000
135.5747,1.8566,20.9685,2.5658,22.6718,1.8450,86.8126,0.2600,-0.0438
135.7747,1.8060,20.9849,2.5104,22.6949,1.8494,86.5943,0.2600,0.0000
135.9747,1.7584,21.0003,2.4682,22.7270,1.8669,86.4102,0.2600,0.0000
136.1747,1.7116,21.0154,2.4127,22.7498,1.8708,86.9254,0.2531,0.0000
136.3747,1.6641,21.0307,2.3711,22.7669,1.8746,86.8560,0.2560,-0.0299
136.5747,1.6164,21.0462,2.3155,22.7894,1.8782,85.8577,0.2600,0.0000
136.7747,1.5658,21.0626,2.2738,22.8064,1.8821,85.5472,0.2600,0.0000
136.9747,1.5182,21.0780,2.2688,22.8181,1.8951,85.4739,0.2600,0.0000
137.1747,1.4720,21.0927,2.1997,22.8472,1.8994,86.5042,0.2572,0.0526
137.3747,1.4238,21.1077,2.1443,22.8702,1.9041,85.8040,0.2518,0.0000
137.5747,1.3766,21.1222,2.1026,22.8873,1.9086,84.9477,0.2546,0.0526
137.7747,1.3255,21.1375,2.0471,22.9099,1.9137,85.3941,0.2600,0.0000
137.9748,1.2775,21.1517,1.3220,22.9738,1.8226,84.6993,0.2600,0.0526
138.1748,1.2309,21.1652,1.3070,22.9742,1.8105,85.4089,0.2597,0.0526
138.3748,1.1837,21.1785,1.2920,22.9749,1.7997,86.3050,0.2463,0.0000
138.5748,1.1362,21.1918,1.2171,22.9786,1.7887,84.8067,0.2505,0.0526
138.7748,1.0884,21.2049,1.2021,22.9794,1.7782,84.4547,0.2600,0.0000
138.9748,1.0363,21.2189,1.1070,23.0939,1.8763,83.6547,0.2600,0.0491
139.1748,0.9881,21.2320,1.0920,23.0944,1.8654,82.6584,0.2600,-0.0385
139.3748,0.9394,21.2455,1.0171,23.0983,1.8544,82.5614,0.2546,-0.0526
139.5748,0.8920,21.2592,1.0021,23.0990,1.8431,83.0292,0.2600,-0.0526
139.7748,0.8403,21.2746,0.9423,23.1027,1.8309,82.7964,0.2600,-0.0526
139.9749,0.7965,21.2881,0.8369,23.2139,1.9263,82.0462,0.2532,0.0000
140.1749,0.7448,21.3039,0.8219,23.2144,1.9120,82.3245,0.2600,0.0526
140.3749,0.6968,21.3182,0.8070,23.2153,1.9003,82.2141,0.2558,0.0088
140.5749,0.6491,21.3322,0.7321,23.2189,1.8886,82.1352,0.2546,0.0000
140.7750,0.5971,21.3473,0.7171,23.2198,1.8764,81.8239,0.2600,-0.0491
140.9749,0.5491,21.3612,0.6422,23.2243,1.8654,81.6323,0.2600,0.0000
141.1749,0.5018,21.3749,0.6132,23.3341,1.9623,81.5501,0.2600,0.0000
141.3750,0.4539,21.3890,0.5233,23.3384,1.9507,81.7829,0.2591,-0.0526
141.5750,0.4063,21.4033,0.5083,23.3393,1.9386,81.2531,0.2505,-0.0088
141.7749,0.3551,21.4191,0.4484,23.3427,1.9259,81.5180,0.2597,-0.0526
141.9750,0.3067,21.4341,0.3735,23.3458,1.9128,80.6604,0.2600,0.0000
142.1750,0.2590,21.4489,0.2660,23.1428,1.6939,79.7016,0.2600,0.0802
142.3750,0.2072,21.4638,0.2060,23.1430,1.6792,80.2130,0.2600,0.1579
142.5750,0.1587,21.4760,0.1610,23.1431,1.6671,80.5303,0.2600,0.1579
142.7750,0.1106,21.4866,0.1160,23.1432,1.6566,80.4260,0.2531,0.1579
142.9750,0.0573,21.4966,0.0560,23.1433,1.6467,79.7369,0.2480,0.1579
143.1750,0.0126,21.5036,0.0260,23.2328,1.7292,79.7623,0.2480,0.1579
143.3750,-0.0405,21.5110,-0.0340,23.2330,1.7220,79.9746,0.2600,0.0000
143.5751,-0.0901,21.5177,-0.0790,23.2331,1.7154,79.0582,0.2600,0.0000
143.7750,-0.1389,21.5243,-0.1390,23.2332,1.7089,78.8214,0.2600,0.0000
143.9751,-0.1923,21.5315,-0.1840,23.2333,1.7018,79.1327,0.2600,0.0526
144.1751,-0.2415,21.5378,-0.2410,23.3228,1.7849,79.4521,0.2463,0.0526
144.3751,-0.2905,21.5436,-0.2860,23.3229,1.7793,79.2073,0.2505,0.0526
144.5751,-0.3399,21.5489,-0.3310,23.3231,1.7741,78.7417,0.2600,0.0000
144.7751,-0.3920,21.5545,-0.3910,23.3232,1.7687,78.6514,0.2600,0.0000
144.9751,-0.4418,21.5597,-0.4360,23.3233,1.7636,78.2667,0.2600,-0.0385
145.1752,-0.4910,21.5653,-0.4855,23.4128,1.8475,77.7743,0.2600,-0.0526
145.3751,-0.5403,21.5712,-0.5305,23.4129,1.8418,77.9965,0.2463,-0.0478
145.5751,-0.5893,21.5772,-0.5905,23.4131,1.8359,78.0210,0.2491,0.0491
145.7752,-0.6424,21.5834,-0.6355,23.4132,1.8298,77.5896,0.2600,0.0000
145.9751,-0.6921,21.5893,-0.6955,23.4133,1.8241,76.7700,0.2600,0.0000
146.1752,-0.7410,21.5950,-0.7405,23.4134,1.8184,76.5772,0.2600,0.0000
146.3752,-0.7907,21.6008,-0.7837,23.4730,1.8721,76.9377,0.2531,0.0333
146.5752,-0.8392,21.6063,-0.8287,23.4731,1.8669,77.1054,0.2463,0.0526
146.7752,-0.8890,21.6114,-0.8887,23.4732,1.8618,76.8411,0.2480,0.0000
146.9752,-0.9423,21.6169,-0.9337,23.4733,1.8565,76.3941,0.2600,0.0000
147.1752,-0.9913,21.6220,-0.9937,23.4734,1.8515,75.5208,0.2600,-0.0526
147.3753,-1.0410,21.6276,-1.0456,23.3536,1.7260,75.3130,0.2600,0.0600
147.5752,-1.0878,21.6319,-1.0906,23.3536,1.7217,77.8965,0.2402,0.2632
147.7752,-1.1318,21.6338,-1.1356,23.3536,1.7198,83.5075,0.2109,0.2189
147.9753,-1.1809,21.6346,-1.1806,23.3537,1.7191,80.5821,0.2600,0.1253
148.1753,-1.2348,21.6346,-1.2406,23.3537,1.7191,74.6477,0.2600,0.0000
148.3752,-1.2848,21.6347,-1.2883,23.4136,1.7789,74.4429,0.2600,0.0000
148.5753,-1.3341,21.6342,-1.3333,23.4136,1.7794,74.6590,0.2572,0.0452
148.7753,-1.3841,21.6333,-1.3783,23.4136,1.7803,74.6163,0.2558,-0.0526
148.9753,-1.4339,21.6329,-1.4383,23.4137,1.7808,73.9234,0.2546,-0.0526
149.1753,-1.4840,21.6331,-1.4833,23.4137,1.7806,73.6376,0.2600,0.0000
149.3753,-1.5332,21.6334,-1.5367,23.4436,1.8102,73.5021,0.2600,0.0000
149.5753,-1.5871,21.6333,-1.5817,23.4436,1.8103,73.2761,0.2600,0.1579
149.7753,-1.6343,21.6319,-1.6267,23.4436,1.8118,75.7976,0.2326,0.1579
149.9754,-1.6827,21.6295,-1.6867,23.4437,1.8142,76.2738,0.2558,-0.0526
150.1754,-1.7331,21.6273,-1.7317,23.4437,1.8164,72.7774,0.2532,-0.0526
150.3754,-1.7826,21.6257,-1.7761,23.4736,1.8479,72.4496,0.2600,-0.0526
150.5754,-1.8359,21.6244,-1.8361,23.4736,1.8493,72.5816,0.2463,0.0526
150.7754,-1.8795,21.6230,-1.8811,23.4737,1.8507,74.5228,0.2600,0.0526
150.9754,-1.9294,21.6209,-1.9261,23.4737,1.8528,73.2498,0.2531,0.0526
151.1755,-1.9785,21.6184,-1.9711,23.4737,1.8553,72.2536,0.2463,0.0000
151.3754,-2.0282,21.6158,-2.0311,23.4737,1.8580,72.2893,0.2480,0.0000
151.5754,-2.0817,21.6128,-2.0765,23.3836,1.7708,71.8744,0.2600,0.1579
151.7755,-2.1308,21.6088,-2.1365,23.3836,1.7749,71.0390,0.2600,0.1579
151.9755,-2.1805,21.6032,-2.1815,23.3836,1.7804,71.2307,0.2572,0.0716
152.1755,-2.2293,21.5968,-2.2265,23.3836,1.7868,71.1817,0.2531,0.0526
152.3755,-2.2795,21.5898,-2.2865,23.3836,1.7938,70.3405,0.2600,0.1579
152.5755,-2.3285,21.5820,-2.3280,23.4136,1.8316,69.8300,0.2600,-0.0419
152.7755,-2.3778,21.5740,-2.3730,23.4136,1.8396,69.9957,0.2600,0.0337
152.9755,-2.4264,21.5661,-2.4330,23.4136,1.8476,69.7475,0.2600,0.1074
153.1755,-2.4757,21.5572,-2.4780,23.4136,1.8564,70.1085,0.2504,0.0526
153.3755,-2.5251,21.5480,-2.5230,23.4136,1.8657,69.6142,0.2472,0.0000
153.5756,-2.5777,21.5381,-2.5710,23.4136,1.8756,69.1764,0.2600,-0.0526
153.7756,-2.6276,21.5290,-2.6310,23.4136,1.8846,68.3940,0.2600,-0.0526
153.9756,-2.6761,21.5208,-2.6760,23.4136,1.8929,68.8854,0.2600,0.0337
154.1756,-2.7292,21.5115,-2.7210,23.4136,1.9021,68.7346,0.2600,0.1566
154.3756,-2.7784,21.5022,-2.7810,23.4137,1.9115,68.8642,0.2591,0.0526
154.5756,-2.8271,21.4926,-2.8199,23.4437,1.9511,68.4615,0.2505,-0.0000
154.7756,-2.8762,21.4829,-2.8799,23.4437,1.9609,68.1688,0.2532,-0.0000
154.9756,-2.9248,21.4735,-2.9249,23.4438,1.9703,67.9124,0.2600,-0.0526
155.1756,-2.9743,21.4645,-2.9699,23.4439,1.9794,67.4159,0.2600,-0.0526
155.3756,-3.0275,21.4554,-3.0149,23.4441,1.9887,67.5544,0.2600,-0.0526
155.5756,-3.0760,21.4474,-3.0599,23.4443,1.9969,67.9034,0.2591,0.0526
155.7757,-3.1257,21.4389,-3.1049,23.4446,2.0058,67.3187,0.2491,0.0000
155.9757,-3.1745,21.4303,-3.1499,23.4451,2.0150,66.8543,0.2600,0.0141
156.1757,-3.2237,21.4214,-3.1799,23.4456,2.0247,66.7132,0.2600,0.0000
156.3757,-3.2719,21.4128,-3.2249,23.4467,2.0344,66.9363,0.2600,-0.0526
156.5757,-3.3250,21.4037,-3.2549,23.4476,2.0451,66.7661,0.2600,-0.0526
156.7757,-3.3733,21.3959,-3.4309,23.4479,2.0528,67.3578,0.2463,0.0526
156.9757,-3.4219,21.3878,-3.4309,23.4479,2.0602,67.1918,0.2480,0.0526
157.1757,-3.4715,21.3789,-5.1568,22.5650,2.0608,65.8042,0.2600,0.0526
157.3758,-3.5202,21.3697,-5.1742,22.5405,2.0264,65.3553,0.2600,0.0000
157.5758,-3.5694,21.3604,-5.1915,22.5160,1.9916,65.6500,0.2600,-0.0526
157.7757,-3.6171,21.3517,-5.2192,22.4796,1.9593,66.2302,0.2572,0.0337
157.9758,-3.6703,21.3418,-5.2365,22.4551,1.9216,65.6383,0.2463,0.0526
158.1758,-3.7199,21.3324,-5.2625,22.4184,1.8865,64.8146,0.2600,0.0000
158.3758,-3.7683,21.3232,-5.2798,22.3939,1.8523,64.5457,0.2600,0.0000
158.5758,-3.8168,21.3140,-5.3057,22.3571,1.8180,64.9855,0.2600,0.0000
158.7758,-3.8652,21.3048,-5.3232,22.3328,1.7840,64.6777,0.2600,0.0000
158.9758,-3.9144,21.2958,-5.3404,22.3083,1.7490,64.4313,0.2591,-0.0526
159.1759,-3.9669,21.2866,-5.3664,22.2715,1.7113,64.4681,0.2463,-0.0526
159.3759,-4.0120,21.2792,-5.3836,22.2470,1.6787,64.1969,0.2532,-0.0526
159.5759,-4.0602,21.2719,-5.4009,22.2225,1.6435,63.8772,0.2600,-0.0526
159.7759,-4.1091,21.2649,-5.4268,22.1857,1.6076,63.8356,0.2600,-0.0526
159.9759,-4.1625,21.2578,-5.4441,22.1611,1.5680,63.3624,0.2600,-0.0526
160.1759,-4.2114,21.2519,-5.4613,22.1366,1.5314,63.0216,0.2591,-0.0526
160.3759,-4.2614,21.2461,-5.4872,22.0998,1.4938,62.6498,0.2491,0.0526
160.5759,-4.3104,21.2400,-5.5045,22.0753,1.4572,62.3841,0.2518,0.0000
160.7759,-4.3595,21.2338,-5.5242,22.0537,1.4244,62.6623,0.2600,0.0526
160.9759,-4.4129,21.2266,-5.5499,22.0168,1.3846,61.9849,0.2600,0.0000
161.1760,-4.4617,21.2201,-5.5671,21.9922,1.3483,62.1511,0.2600,0.0000
161.3759,-4.5113,21.2135,-5.5843,21.9676,1.3114,61.9617,0.2597,-0.0526
161.5759,-4.5598,21.2076,-5.6014,21.9430,1.2751,62.0008,0.2463,-0.0526
161.7759,-4.6096,21.2020,-5.7095,21.8706,1.2872,61.7441,0.2505,-0.0526
161.9759,-4.6628,21.1965,-5.7252,21.8450,1.2446,61.7095,0.2600,0.0526
162.1760,-4.7111,21.1912,-5.7408,21.8194,1.2062,61.5823,0.2572,0.1390
162.3760,-4.7607,21.1846,-5.7564,21.7938,1.1673,61.8634,0.2600,0.0526
162.5760,-4.8094,21.1775,-5.7720,21.7682,1.1294,60.7947,0.2600,0.0000
162.7760,-4.8592,21.1700,-5.7877,21.7426,1.0908,60.4721,0.2472,0.0000
162.9760,-4.9076,21.1628,-5.7980,21.7126,1.0464,60.5875,0.2600,-0.0438
163.1760,-4.9571,21.1557,-5.8139,21.6871,1.0082,60.0272,0.2600,-0.0526
163.3760,-5.0058,21.1488,-5.8298,21.6617,0.9706,59.9461,0.2600,0.0526
163.5760,-5.0553,21.1412,-5.8458,21.6363,0.9327,59.9086,0.2591,0.0526
163.7760,-5.1043,21.1333,-5.8617,21.6109,0.8954,59.4583,0.2505,0.0526
163.9761,-5.1537,21.1248,-5.8881,21.5738,0.8608,59.2506,0.2532,0.0000
164.1761,-5.2017,21.1166,-5.9039,21.5483,0.8242,59.4759,0.2600,-0.0299
164.3761,-5.2504,21.1085,-5.9197,21.5228,0.7871,59.4250,0.2600,-0.0526
164.5761,-5.3037,21.1002,-5.9354,21.4973,0.7462,59.0229,0.2600,-0.0526
164.7761,-5.3524,21.0931,-5.9512,21.4718,0.7085,58.7479,0.2591,-0.0526
164.9761,-5.4016,21.0864,-5.9712,21.4402,0.6705,58.9143,0.2463,-0.0526
165.1761,-5.4506,21.0802,-5.9870,21.4147,0.6322,58.5929,0.2518,-0.0126
165.3761,-5.4998,21.0743,-6.0029,21.3892,0.5935,58.3286,0.2600,-0.0526
165.5761,-5.5487,21.0690,-6.0187,21.3637,0.5548,57.7434,0.2600,-0.0526
165.7762,-5.5977,21.0637,-6.0346,21.3383,0.5159,57.9505,0.2572,0.0526
165.9762,-5.6486,21.0577,-6.0537,21.3092,0.4768,60.1905,0.2541,0.0000
166.1762,-5.6978,21.0516,-6.0696,21.2838,0.4384,58.2606,0.2480,0.0000
166.3762,-5.7477,21.0454,-6.0778,21.2712,0.4000,56.7819,0.2600,0.0000
166.5762,-5.7966,21.0393,-6.0946,21.2464,0.3629,56.5756,0.2600,0.0000
166.7762,-5.8501,21.0326,-6.1122,21.2220,0.3233,56.4969,0.2600,-0.0491
166.9762,-5.8958,21.0268,-6.1297,21.1957,0.2885,56.2549,0.2600,0.0716
167.1762,-5.9457,21.0198,-6.1392,21.1841,0.2538,55.6663,0.2505,0.0526
167.3762,-5.9908,21.0131,-6.1588,21.1613,0.2241,55.8506,0.2600,0.0526
167.5762,-6.0440,21.0045,-6.1793,21.1395,0.1911,55.6147,0.2600,0.0000
167.7762,-6.0925,20.9959,-6.2008,21.1185,0.1635,55.4743,0.2572,0.1579
167.9763,-6.1415,20.9861,-6.2235,21.0989,0.1394,55.7513,0.2545,0.0526
168.1763,-6.1903,20.9756,-6.2652,21.0668,0.1180,55.1399,0.2600,0.1579
168.3763,-6.2386,20.9644,-6.2897,21.0495,0.0992,55.1830,0.2463,0.0526
168.5765,-6.2870,20.9529,-6.3289,21.0274,0.0855,55.1889,0.2600,0.0526
168.7763,-6.3361,20.9405,-6.3686,21.0064,0.0735,54.0863,0.2600,0.1579
168.9763,-6.3842,20.9268,-6.4101,20.9889,0.0672,54.3924,0.2600,0.1579
169.1763,-6.4353,20.9108,-6.4451,20.9752,0.0652,54.3147,0.2505,0.1579
169.3763,-6.4828,20.8943,-6.4897,20.9692,0.0751,54.0280,0.2600,0.1579
169.5764,-6.5290,20.8773,-6.5480,20.9558,0.0807,53.8596,0.2600,-0.0000
169.7764,-6.5759,20.8590,-6.5913,20.9437,0.0860,53.6955,0.2480,0.2632
169.9764,-6.6200,20.8395,-6.6212,20.9422,0.1027,54.4035,0.2600,0.1579
170.1764,-6.6647,20.8175,-6.6505,20.9441,0.1273,53.8153,0.2463,0.2632
170.3764,-6.7078,20.7935,-6.7104,20.9465,0.1530,53.7223,0.2466,0.2632
170.5764,-6.7495,20.7675,-6.7554,20.9468,0.1793,53.2406,0.2583,0.2632
170.7765,-6.7902,20.7391,-6.8004,20.9460,0.2072,53.2162,0.2505,0.2632
170.9764,-6.8290,20.7089,-6.8454,20.9444,0.2361,52.8187,0.2600,0.2632
171.1764,-6.8672,20.6756,-6.9722,20.9366,0.2813,52.0148,0.2600,0.2632
171.3765,-6.9027,20.6410,-6.9863,20.9315,0.3024,51.8199,0.2491,0.2632
171.5764,-6.9361,20.6042,-6.9863,20.9315,0.3312,52.3006,0.2558,0.2632
