timestamp_s,pos_real_x,pos_real_y,pos_plan_x,pos_plan_y,desviacion_m,eta_s,vel_lineal,vel_angular
161.5733,-5.9607,20.9987,-6.1496,21.1718,0.2562,56.5707,0.2600,0.0526
161.7733,-6.0105,20.9917,-6.1706,21.1491,0.2245,56.2276,0.2600,0.0000
161.9733,-6.0593,20.9847,-6.1917,21.1278,0.1950,56.1472,0.2600,0.1556
162.1733,-6.1131,20.9760,-6.2247,21.0972,0.1648,55.4501,0.2573,0.0526
162.3733,-6.1609,20.9676,-6.2479,21.0783,0.1408,56.7457,0.2600,0.0665
162.5733,-6.2092,20.9584,-6.2721,21.0606,0.1200,55.9288,0.2600,0.0000
162.7733,-6.2589,20.9485,-6.3161,21.0357,0.1043,55.0723,0.2600,0.0526
162.9733,-6.3078,20.9382,-6.3558,21.0146,0.0902,54.6632,0.2600,0.0526
163.1733,-6.3610,20.9260,-6.3828,21.0016,0.0786,54.4324,0.2600,0.1579
163.3733,-6.4056,20.9147,-6.4237,20.9829,0.0706,54.2593,0.2600,0.0526
163.5733,-6.4546,20.9015,-6.4672,20.9721,0.0717,54.0863,0.2600,0.1579
163.7733,-6.5025,20.8871,-6.5241,20.9646,0.0805,54.2396,0.2600,0.1579
163.9733,-6.5524,20.8703,-6.5812,20.9461,0.0810,54.5926,0.2463,0.1579
164.1733,-6.5998,20.8528,-6.6109,20.9427,0.0906,53.8996,0.2600,0.1579
164.3733,-6.6453,20.8340,-6.6259,20.9428,0.1105,53.6939,0.2600,0.2632
164.5733,-6.6926,20.8117,-6.6857,20.9485,0.1369,54.6796,0.2557,0.2632
164.7733,-6.7359,20.7885,-6.7410,20.9479,0.1595,55.2168,0.2436,0.2632
164.9733,-6.7771,20.7640,-6.7860,20.9475,0.1837,55.1241,0.2471,0.1648
165.1733,-6.8190,20.7366,-6.8310,20.9461,0.2098,53.2515,0.2463,0.2632
165.3733,-6.8588,20.7077,-6.8759,20.9438,0.2367,53.2296,0.2600,0.1579
165.5733,-6.8986,20.6764,-6.9208,20.9407,0.2653,52.5909,0.2600,0.2632
165.7733,-6.9358,20.6442,-6.9656,20.9369,0.2942,52.2970,0.2600,0.2655
165.9733,-6.9718,20.6093,-6.9806,20.9358,0.3266,52.3821,0.2463,0.2632
166.1732,-7.0047,20.5737,-7.0106,20.9348,0.3612,52.7626,0.2600,0.2632
166.3733,-7.0367,20.5353,-7.0405,20.9345,0.3992,52.4490,0.2591,0.2632
166.5733,-7.0694,20.4916,-7.0705,20.9345,0.4430,51.5259,0.2600,0.1579
166.7732,-7.0952,20.4535,-7.0890,20.9345,0.4810,50.9450,0.2600,0.2632
166.9732,-7.1216,20.4102,-7.1490,20.9326,0.5232,50.7401,0.2600,0.2632
167.1732,-7.1455,20.3672,-7.2086,20.9261,0.5625,50.9583,0.2600,0.1579
167.3735,-7.1686,20.3228,-7.2086,20.9261,0.6047,50.6837,0.2463,0.1579
167.5732,-7.1920,20.2751,-7.2086,20.9261,0.6513,50.9754,0.2600,0.0526
167.7732,-7.2135,20.2299,-7.2086,20.9261,0.6963,50.3508,0.2600,0.0526
167.9732,-7.2345,20.1846,-6.9448,20.7661,0.6497,51.0121,0.2600,0.0526
168.1732,-7.2549,20.1382,-6.9448,20.7661,0.7003,50.6247,0.2600,0.1579
168.3732,-7.2737,20.0918,-6.9448,20.7661,0.7502,50.8314,0.2504,0.1579
168.5732,-7.2910,20.0450,-6.9448,20.7661,0.7999,50.6943,0.2592,0.1509
168.7732,-7.3071,19.9977,-6.9448,20.7661,0.8496,50.4785,0.2600,0.0526
168.9733,-7.3223,19.9508,-6.9462,20.7400,0.8742,50.6557,0.2600,0.1579
169.1732,-7.3370,19.9027,-6.9462,20.7400,0.9240,50.6247,0.2573,0.0232
169.3732,-7.3507,19.8560,-6.9326,20.7336,0.9721,50.8569,0.2471,0.0070
169.5732,-7.3647,19.8073,-6.9326,20.7336,1.0221,50.1181,0.2600,0.0526
169.7732,-7.3778,19.7598,-6.9326,20.7336,1.0707,49.9131,0.2600,0.0526
169.9732,-7.3906,19.7108,-6.9590,20.7631,1.1374,49.0670,0.2600,0.0000
170.1732,-7.4027,19.6631,-6.9590,20.7631,1.1862,49.3867,0.2600,-0.0503
170.3732,-7.4141,19.6185,-6.9451,20.7574,1.2317,49.1539,0.2600,0.0000
170.5733,-7.4276,19.5656,-6.9451,20.7574,1.2858,48.5478,0.2600,-0.0526
170.7732,-7.4400,19.5171,-6.9451,20.7574,1.3354,48.7491,0.2600,0.0000
170.9732,-7.4524,19.4695,-6.9339,20.7606,1.3913,48.5222,0.2600,-0.0503
171.1732,-7.4642,19.4257,-6.9339,20.7606,1.4363,48.6745,0.2572,-0.0036
171.3732,-7.4775,19.3768,-6.9339,20.7606,1.4867,48.1644,0.2600,-0.0526
171.5732,-7.4921,19.3243,-6.9339,20.7606,1.5410,47.5249,0.2584,0.0000
171.7732,-7.5052,19.2774,-6.9339,20.7606,1.5895,48.0595,0.2466,-0.0526
171.9732,-7.5194,19.2287,-6.9157,20.7600,1.6460,47.5002,0.2600,-0.0526
172.1732,-7.5334,19.1816,-6.9157,20.7600,1.6950,47.3495,0.2600,0.0000
172.3731,-7.5479,19.1337,-6.9157,20.7600,1.7449,47.1215,0.2479,0.0000
172.5731,-7.5622,19.0859,-6.9157,20.7600,1.7946,47.0001,0.2600,0.0526
172.7731,-7.5764,19.0379,-6.9157,20.7600,1.8445,46.8021,0.2600,0.0000
172.9732,-7.5904,18.9907,-6.9441,20.7618,1.8854,46.5929,0.2600,0.0000
173.1731,-7.6058,18.9390,-6.9441,20.7618,1.9392,46.7141,0.2600,0.0000
173.3731,-7.6202,18.8908,-6.9300,20.7566,1.9895,46.4015,0.2518,0.0000
173.5731,-7.6334,18.8467,-6.9300,20.7566,2.0354,45.8462,0.2600,0.0000
173.7731,-7.6474,18.7999,-6.9300,20.7566,2.0841,46.0048,0.2472,0.0000
173.9731,-7.6631,18.7478,-6.9300,20.7566,2.1384,45.6334,0.2600,0.0000
174.1731,-7.6766,18.7038,-6.9283,20.7630,2.1909,44.9132,0.2600,-0.1179
174.3731,-7.6931,18.6518,-6.9283,20.7630,2.2454,44.8125,0.2584,-0.0526
174.5731,-7.7089,18.6043,-6.9283,20.7630,2.2954,45.0213,0.2600,-0.0526
174.7731,-7.7251,18.5579,-6.9142,20.7578,2.3446,44.8342,0.2600,-0.0526
174.9731,-7.7408,18.5145,-6.9142,20.7578,2.3907,45.0096,0.2600,0.0000
175.1731,-7.7581,18.4677,-6.9337,20.7923,2.4664,43.9694,0.2600,-0.0526
175.3731,-7.7763,18.4209,-6.9337,20.7923,2.5167,43.9459,0.2466,-0.0539
175.5732,-7.7964,18.3712,-6.9337,20.7923,2.5702,44.0319,0.2600,-0.0526
175.7731,-7.8152,18.3254,-6.9337,20.7923,2.6197,43.9875,0.2463,0.0000
175.9731,-7.8340,18.2805,-6.9337,20.7923,2.6683,44.5991,0.2600,-0.0526
176.1731,-7.8542,18.2340,-7.1079,20.7761,2.6494,43.4498,0.2600,-0.1579
176.3733,-7.8757,18.1881,-7.1079,20.7761,2.6995,42.8939,0.2600,-0.1579
176.5731,-7.8983,18.1441,-7.1079,20.7761,2.7482,42.9150,0.2466,-0.1579
176.7731,-7.9213,18.1025,-7.1079,20.7761,2.7946,44.5766,0.2600,-0.2493
176.9731,-7.9467,18.0603,-7.1079,20.7761,2.8424,43.8252,0.2600,-0.1579
177.1731,-7.9733,18.0188,-7.3232,20.7777,2.8344,43.4088,0.2600,-0.3158
177.3731,-8.0019,17.9787,-7.3232,20.7777,2.8801,43.0531,0.2597,-0.2632
177.5733,-8.0329,17.9395,-7.3232,20.7777,2.9255,42.6570,0.2584,-0.3823
177.7731,-8.0657,17.9033,-7.3232,20.7777,2.9688,42.6802,0.2600,-0.3684
177.9731,-8.1050,17.8659,-7.3232,20.7777,3.0149,42.0499,0.2600,-0.3684
178.1731,-8.1440,17.8338,-7.3496,20.8363,3.1058,41.2864,0.2600,-0.3615
178.3730,-8.1839,17.8047,-7.3496,20.8363,3.1443,41.2547,0.2463,-0.2632
178.5731,-8.2218,17.7800,-7.3496,20.8363,3.1783,41.4222,0.2600,-0.2632
178.7731,-8.2652,17.7549,-7.3496,20.8363,3.2145,40.7769,0.2463,-0.2632
178.9730,-8.3080,17.7331,-7.3496,20.8363,3.2478,41.5641,0.2490,-0.2632
179.1731,-8.3541,17.7119,-7.3446,20.8938,3.3382,40.5525,0.2600,-0.2057
179.3730,-8.3996,17.6928,-7.3446,20.8938,3.3704,39.9725,0.2463,-0.1579
179.5730,-8.4449,17.6755,-7.3446,20.8938,3.4012,40.9732,0.2600,-0.1579
179.7730,-8.4921,17.6593,-7.3446,20.8938,3.4321,39.9599,0.2600,-0.1579
179.9730,-8.5399,17.6446,-7.3446,20.8938,3.4621,39.4853,0.2600,-0.1579
180.1730,-8.5874,17.6313,-7.3446,20.8938,3.4913,39.3612,0.2463,-0.0000
180.3731,-8.6380,17.6177,-7.3685,20.9478,3.5639,39.9292,0.2471,-0.1579
180.5730,-8.6867,17.6061,-7.3685,20.9478,3.5923,39.3847,0.2463,-0.1579
180.7730,-8.7349,17.5963,-7.3685,20.9478,3.6193,38.9387,0.2600,-0.2632
180.9730,-8.7843,17.5882,-7.3685,20.9478,3.6457,38.3666,0.2600,-0.1579
181.1730,-8.8334,17.5817,-7.4239,20.9707,3.6704,38.3018,0.2600,-0.1579
181.3730,-8.8832,17.5767,-7.4258,20.9755,3.6980,38.1694,0.2600,-0.1579
181.5730,-8.9323,17.5734,-7.4396,20.9814,3.7206,38.2036,0.2600,-0.2632
181.7730,-8.9823,17.5724,-7.4396,20.9814,3.7418,37.8414,0.2600,-0.1811
181.9730,-9.0314,17.5737,-7.4396,20.9814,3.7612,37.4972,0.2592,-0.2632
182.1730,-9.0813,17.5776,-7.4396,20.9814,3.7791,37.2978,0.2600,-0.2632
182.3730,-9.1301,17.5840,-7.5051,21.0167,3.7979,37.0493,0.2600,-0.2632
182.5730,-9.1795,17.5933,-7.5051,21.0167,3.8109,36.9460,0.2573,-0.3452
182.7730,-9.2266,17.6052,-7.5051,21.0167,3.8213,36.9182,0.2597,-0.2632
182.9733,-9.2733,17.6193,-7.5051,21.0167,3.8300,37.0706,0.2600,-0.3684
183.1730,-9.3156,17.6348,-7.5051,21.0167,3.8360,36.4093,0.2505,-0.1874
183.3730,-9.3617,17.6543,-12.7068,19.5115,3.8261,36.0054,0.2463,-0.2632
183.5730,-9.4086,17.6770,-12.7068,19.5115,3.7741,36.4306,0.2600,-0.2632
183.7730,-9.4517,17.7009,-12.7068,19.5115,3.7248,35.8600,0.2600,-0.2632
183.9730,-9.4946,17.7279,-12.7068,19.5115,3.6741,35.4644,0.2600,-0.2632
184.1730,-9.5347,17.7559,-12.6995,19.5246,3.6255,35.2703,0.2600,-0.2493
184.3730,-9.5706,17.7829,-12.6997,19.5247,3.5812,35.5687,0.2472,-0.1579
184.5730,-9.6094,17.8140,-12.6924,19.5378,3.5322,35.3638,0.2600,-0.2562
184.7730,-9.6442,17.8442,-12.6924,19.5378,3.4871,34.4249,0.2600,-0.1579
184.9730,-9.6843,17.8812,-12.6851,19.5509,3.4341,34.1247,0.2600,-0.0526
185.1730,-9.7198,17.9154,-12.6778,19.5640,3.3865,34.2534,0.2600,-0.1579
185.3730,-9.7550,17.9508,-12.6705,19.5771,3.3384,34.0605,0.2463,-0.0526
185.5730,-9.7891,17.9863,-12.6630,19.5901,3.2911,35.2045,0.2600,-0.1579
185.7730,-9.8196,18.0198,-12.6557,19.6032,3.2482,34.7250,0.2545,-0.1579
185.9730,-9.8544,18.0601,-12.6484,19.6163,3.1982,34.9841,0.2479,-0.0526
186.1729,-9.8837,18.0951,-12.6411,19.6295,3.1556,34.7575,0.2472,-0.1579
186.3730,-9.9140,18.1332,-12.6338,19.6426,3.1106,34.8531,0.2488,-0.0526
186.5730,-9.9471,18.1757,-12.6192,19.6688,3.0610,34.4604,0.2600,-0.0969
186.7729,-9.9770,18.2156,-12.6119,19.6819,3.0154,33.8553,0.2584,-0.0526
186.9730,-10.0040,18.2522,-12.6046,19.6950,2.9740,33.9713,0.2597,-0.0526
187.1729,-10.0352,18.2951,-12.5900,19.7212,2.9258,33.7973,0.2600,-0.0526
187.3729,-10.0644,18.3358,-12.5827,19.7343,2.8806,33.5351,0.2504,-0.0526
187.5730,-10.0931,18.3766,-12.5680,19.7604,2.8355,33.0311,0.2600,-0.0000
187.7729,-10.1195,18.4144,-12.5607,19.7735,2.7940,32.8583,0.2600,-0.0526
187.9729,-10.1479,18.4554,-12.5534,19.7866,2.7493,32.5658,0.2592,0.0105
188.1729,-10.1763,18.4966,-12.5388,19.8128,2.7044,32.4982,0.2600,-0.0526
188.3730,-10.2048,18.5376,-12.5315,19.8259,2.6596,32.0478,0.2600,-0.0000
188.5729,-10.2310,18.5754,-12.5171,19.8522,2.6184,31.9664,0.2600,-0.0526
188.7729,-10.2593,18.6167,-12.5098,19.8654,2.5737,32.0255,0.2600,-0.0526
188.9729,-10.2868,18.6575,-12.4952,19.8916,2.5298,32.0133,0.2600,-0.0000
189.1729,-10.3148,18.6989,-12.4879,19.9047,2.4852,31.8715,0.2600,0.0526
189.3729,-10.3454,18.7441,-12.4733,19.9309,2.4365,31.3840,0.2573,-0.0000
189.5729,-10.3725,18.7836,-12.4661,19.9440,2.3936,31.8266,0.2466,0.1556
189.7729,-10.4009,18.8240,-12.4515,19.9702,2.3492,31.8171,0.2463,-0.0000
189.9730,-10.4271,18.8617,-12.4442,19.9834,2.3080,31.2735,0.2600,0.0526
190.1729,-10.4554,18.9020,-12.4369,19.9965,2.2637,30.7371,0.2600,-0.0000
190.3729,-10.4836,18.9424,-12.4223,20.0227,2.2194,31.0041,0.2463,-0.0526
190.5729,-10.5118,18.9833,-12.4156,20.0361,2.1755,30.3258,0.2597,-0.0000
190.7729,-10.5403,19.0236,-12.4011,20.0623,2.1311,30.1390,0.2600,0.1579
190.9729,-10.5667,19.0592,-12.3938,20.0755,2.0907,30.2769,0.2600,-0.0000
191.1729,-10.5948,19.0967,-12.3865,20.0886,2.0480,31.0176,0.2326,-0.0000
191.3729,-10.6242,19.1359,-12.3792,20.1017,2.0032,30.4700,0.2466,-0.0000
191.5729,-10.6536,19.1750,-12.3647,20.1279,1.9586,29.7171,0.2600,0.0526
191.7729,-10.6832,19.2135,-12.3568,20.1407,1.9133,29.3917,0.2600,-0.0000
191.9729,-10.7140,19.2538,-12.3495,20.1538,1.8668,28.9006,0.2600,0.0526
192.1729,-10.7446,19.2932,-12.3350,20.1801,1.8209,28.3555,0.2600,-0.0526
192.3729,-10.7752,19.3329,-12.3277,20.1932,1.7750,28.3604,0.2600,0.0457
192.5729,-10.8052,19.3715,-12.3204,20.2063,1.7299,28.3139,0.2344,0.0526
192.7729,-10.8304,19.4036,-12.3135,20.2196,1.6928,30.0210,0.2505,0.1284
192.9729,-10.8628,19.4425,-12.2990,20.2459,1.6456,28.6330,0.2600,0.1579
193.1729,-10.8946,19.4782,-12.2917,20.2590,1.6005,28.0552,0.2386,0.1711
193.3729,-10.9292,19.5138,-12.2844,20.2721,1.5530,27.9963,0.2600,0.1579
193.5729,-10.9643,19.5473,-12.2844,20.2721,1.5060,27.6192,0.2600,0.2632
193.7728,-11.0008,19.5794,-12.2771,20.2852,1.4584,27.8260,0.2600,0.2632
193.9728,-11.0393,19.6101,-12.2698,20.2983,1.4099,26.8124,0.2591,0.3404
194.1729,-11.0807,19.6394,-12.2698,20.2983,1.3595,26.5718,0.2600,0.2701
194.3728,-11.1225,19.6655,-12.2698,20.2983,1.3102,26.3289,0.2463,0.1579
194.5728,-11.1629,19.6883,-12.2698,20.2983,1.2638,26.3391,0.2491,0.2632
194.7728,-11.2069,19.7103,-12.2696,20.2982,1.2144,26.1577,0.2600,0.2632
194.9728,-11.2519,19.7303,-12.2696,20.2982,1.1654,25.9964,0.2369,0.2632
195.1728,-11.2959,19.7471,-12.2768,20.2851,1.1188,26.7963,0.2600,0.3545
195.3728,-11.3441,19.7627,-12.2768,20.2851,1.0690,25.4896,0.2600,0.2632
195.5728,-11.3918,19.7754,-12.2841,20.2719,1.0211,25.1482,0.2463,0.2632
195.7728,-11.4451,19.7867,-12.2919,20.2591,0.9697,24.9060,0.2592,0.2632
195.9728,-11.4945,19.7944,-12.2992,20.2460,0.9227,24.7009,0.2600,0.2632
196.1728,-11.5428,19.7999,-12.3137,20.2197,0.8779,24.7349,0.2600,0.1579
196.3728,-11.5919,19.8040,-12.3210,20.2066,0.8329,24.7674,0.2600,0.1579
196.5728,-11.6411,19.8065,-12.3283,20.1935,0.7886,24.5203,0.2600,0.1579
196.7728,-11.6898,19.8076,-12.3422,20.1669,0.7448,24.5306,0.2463,0.1579
196.9728,-11.7389,19.8069,-12.3495,20.1538,0.7022,24.3082,0.2600,0.1579
197.1728,-11.7896,19.8045,-12.3640,20.1276,0.6591,23.3939,0.2600,0.1579
197.3728,-11.8393,19.8008,-12.3786,20.1013,0.6173,23.2209,0.2600,0.1556
197.5728,-11.8898,19.7959,-12.3932,20.0751,0.5756,22.9901,0.2600,0.0526
197.7728,-11.9390,19.7903,-12.4077,20.0489,0.5353,22.9207,0.2466,0.0526
197.9728,-11.9890,19.7842,-12.4228,20.0229,0.4951,22.7793,0.2584,0.1440
198.1728,-12.0379,19.7778,-12.4374,19.9967,0.4555,22.6022,0.2597,0.0000
198.3728,-12.0875,19.7713,-12.4519,19.9705,0.4153,22.4378,0.2600,0.0526
198.5728,-12.1366,19.7644,-12.4665,19.9443,0.3758,22.1148,0.2600,0.1579
198.7728,-12.1858,19.7560,-12.4810,19.9180,0.3368,22.0887,0.2584,0.1579
198.9728,-12.2341,19.7461,-12.4954,19.8917,0.2992,21.9236,0.2600,0.2632
199.1728,-12.2834,19.7342,-12.5100,19.8655,0.2619,21.4901,0.2600,0.1579
199.3727,-12.3352,19.7193,-12.5319,19.8262,0.2238,21.4483,0.2600,0.2015
199.5728,-12.3788,19.7047,-12.5465,19.7999,0.1928,21.2254,0.2600,0.2632
199.7728,-12.4252,19.6864,-12.5683,19.7606,0.1612,20.8555,0.2600,0.2632
199.9728,-12.4695,19.6659,-12.5827,19.7343,0.1323,21.1615,0.2463,0.2632
200.1728,-12.5135,19.6426,-12.6046,19.6950,0.1052,20.7440,0.2600,0.3636
200.3728,-12.5560,19.6163,-12.6265,19.6557,0.0807,20.3706,0.2471,0.3684
200.5728,-12.5961,19.5877,-12.6484,19.6163,0.0597,20.4016,0.2600,0.3684
200.7727,-12.6316,19.5588,-12.6703,19.5770,0.0427,20.1159,0.2466,0.3684
200.9728,-12.6677,19.5252,-12.6915,19.5373,0.0267,19.9507,0.2463,0.3684
201.1728,-12.7016,19.4887,-12.7134,19.4980,0.0151,19.7469,0.2600,0.3684
201.3727,-12.7308,19.4530,-12.7354,19.4588,0.0074,19.1409,0.2600,0.2632
201.5727,-12.7601,19.4131,-12.7574,19.4195,0.0069,19.0240,0.2488,0.2632
201.7728,-12.7877,19.3714,-12.7867,19.3671,0.0043,18.9981,0.2463,0.2632
201.9727,-12.8126,19.3290,-12.8074,19.3272,0.0055,18.9243,0.2600,0.2632
202.1727,-12.8355,19.2852,-12.8296,19.2880,0.0065,18.6957,0.2600,0.2632
202.3727,-12.8557,19.2411,-12.8591,19.2358,0.0063,18.6378,0.2583,0.2632
202.5727,-12.8742,19.1947,-12.8813,19.1966,0.0073,18.4222,0.2600,0.2632
202.7728,-12.8902,19.1479,-12.9035,19.1575,0.0164,18.0605,0.2463,0.2632
202.9728,-12.9041,19.0993,-12.9256,19.1183,0.0287,17.7724,0.2600,0.0526
203.1727,-12.9165,19.0517,-12.9553,19.0662,0.0415,17.6067,0.2600,0.1579
203.3727,-12.9278,19.0030,-12.9700,19.0400,0.0561,17.4362,0.2600,0.0526
203.5727,-12.9375,18.9580,-13.0000,19.0000,0.0753,17.2241,0.2600,0.1509
203.7728,-12.9469,18.9095,-13.0000,19.0000,0.1049,17.1335,0.2463,0.0000
203.9727,-12.9554,18.8644,-13.0000,19.0000,0.1428,16.9774,0.2597,-0.0503
204.1727,-12.9646,18.8167,-13.0000,19.0000,0.1867,16.8221,0.2600,0.0526
204.3727,-12.9740,18.7676,-13.0000,19.0000,0.2339,16.5270,0.2600,0.0000
204.5727,-12.9831,18.7192,-13.0000,19.0000,0.2813,16.3530,0.2471,-0.0457
204.7727,-12.9928,18.6694,-13.0000,19.0000,0.3306,16.0352,0.2600,0.0000
204.9727,-13.0016,18.6249,-13.0000,19.0000,0.3751,15.8526,0.2600,-0.0526
205.1727,-13.0115,18.5767,-13.0000,19.0000,0.4235,15.6791,0.2600,0.0526
205.3728,-13.0215,18.5277,-13.0000,19.0000,0.4728,15.5823,0.2597,0.0000
205.5727,-13.0313,18.4797,-13.0000,19.0000,0.5212,15.4571,0.2471,0.0000
205.7727,-13.0410,18.4306,-13.0000,19.0000,0.5708,15.3262,0.2463,0.0503
205.9728,-13.0506,18.3816,-13.0000,19.0000,0.6205,15.1100,0.2600,0.0000
206.1727,-13.0600,18.3333,-13.0000,19.0000,0.6694,14.8064,0.2600,-0.0526
206.3727,-13.0701,18.2842,-13.0000,19.0000,0.7192,14.6623,0.2600,0.0122
206.5728,-13.0793,18.2396,-13.0000,19.0000,0.7646,14.4528,0.2472,-0.0526
206.7727,-13.0896,18.1917,-13.0000,19.0000,0.8133,14.3512,0.2597,-0.0526
206.9727,-13.0995,18.1481,-13.0000,19.0000,0.8577,14.2960,0.2600,-0.0036
207.1727,-13.1107,18.0994,-13.0000,19.0000,0.9074,13.9288,0.2600,-0.0526
207.3727,-13.1217,18.0514,-13.0000,19.0000,0.9564,13.7150,0.2600,0.0000
207.5726,-13.1326,18.0026,-13.0000,19.0000,1.0061,13.5542,0.2490,0.0000
207.7727,-13.1427,17.9577,-13.0000,19.0000,1.0520,13.3003,0.2600,0.0000
207.9727,-13.1534,17.9099,-13.0000,19.0000,1.1008,13.2202,0.2479,0.0404
208.1727,-13.1629,17.8666,-13.0000,19.0000,1.1450,13.2408,0.2490,-0.0175
208.3727,-13.1735,17.8192,-13.0000,19.0000,1.1935,13.0665,0.2466,-0.0503
208.5726,-13.1839,17.7745,-13.0000,19.0000,1.2393,12.6285,0.2592,-0.0526
208.7726,-13.1953,17.7265,-13.0000,19.0000,1.2884,12.4785,0.2600,-0.0526
208.9726,-13.2071,17.6787,-13.0000,19.0000,1.3375,12.1841,0.2600,0.0000
209.1727,-13.2195,17.6295,-13.0000,19.0000,1.3880,11.9185,0.2600,0.0000
209.3726,-13.2318,17.5818,-13.0000,19.0000,1.4370,11.8257,0.2466,0.0000
209.5728,-13.2445,17.5327,-13.0000,19.0000,1.4875,11.6116,0.2600,0.0000
209.7727,-13.2557,17.4888,-13.0000,19.0000,1.5327,11.4370,0.2600,0.0000
209.9726,-13.2681,17.4404,-13.0000,19.0000,1.5825,11.2112,0.2600,0.0000
210.1726,-13.2794,17.3964,-13.0000,19.0000,1.6278,11.1536,0.2463,0.0000
210.3726,-13.2917,17.3481,-13.0000,19.0000,1.6774,10.9137,0.2600,0.0000
210.5726,-13.3041,17.2990,-13.0000,19.0000,1.7280,10.5863,0.2600,-0.0122
210.7726,-13.3151,17.2557,-13.0000,19.0000,1.7725,10.5969,0.2591,-0.0526
210.9726,-13.3275,17.2077,-13.0000,19.0000,1.8220,10.4427,0.2600,-0.0023
211.1726,-13.3393,17.1628,-13.0000,19.0000,1.8683,10.0828,0.2480,-0.0006
211.3726,-13.3520,17.1148,-13.0000,19.0000,1.9178,9.9187,0.2600,0.0000
211.5726,-13.3648,17.0664,-13.0000,19.0000,1.9677,9.7414,0.2600,0.0526
211.7726,-13.3761,17.0225,-13.0000,19.0000,2.0129,9.5751,0.2600,0.0526
211.9727,-13.3881,16.9748,-13.0000,19.0000,2.0621,9.4122,0.2600,0.0000
212.1726,-13.4003,16.9256,-13.0000,19.0000,2.1127,9.0892,0.2584,0.0000
212.3726,-13.4123,16.8778,-13.0000,19.0000,2.1619,8.9884,0.2597,0.0526
212.5726,-13.4239,16.8299,-13.0000,19.0000,2.2112,8.8381,0.2600,0.0526
212.7726,-13.4352,16.7823,-13.0000,19.0000,2.2600,8.6665,0.2600,0.0227
212.9726,-13.4465,16.7335,-13.0000,19.0000,2.3100,8.4969,0.2600,0.0526
213.1726,-13.4564,16.6890,-13.0000,19.0000,2.3556,8.2651,0.2472,0.0000
213.3726,-13.4669,16.6412,-13.0000,19.0000,2.4046,8.0710,0.2597,0.0000
213.5726,-13.4776,16.5930,-13.0000,19.0000,2.4539,7.8968,0.2600,-0.0526
213.7726,-13.4886,16.5442,-13.0000,19.0000,2.5039,7.7120,0.2600,0.0280
213.9726,-13.4987,16.4999,-13.0000,19.0000,2.5494,7.5188,0.2463,-0.0526
214.1726,-13.5102,16.4515,-13.0000,19.0000,2.5991,7.2462,0.2600,0.0000
214.3726,-13.5219,16.4028,-13.0000,19.0000,2.6491,7.1523,0.2600,-0.0526
214.5726,-13.5327,16.3588,-13.0000,19.0000,2.6944,6.9694,0.2600,0.0000
214.7726,-13.5445,16.3110,-13.0000,19.0000,2.7435,6.7702,0.2600,0.0526
214.9726,-13.5555,16.2664,-13.0000,19.0000,2.7895,6.5463,0.2597,-0.0526
215.1725,-13.5667,16.2216,-13.0000,19.0000,2.8356,6.3728,0.2600,0.0000
215.3725,-13.5788,16.1739,-13.0000,19.0000,2.8847,6.2007,0.2600,-0.0526
215.5725,-13.5912,16.1255,-13.0000,19.0000,2.9347,5.9936,0.2600,0.0000
215.7725,-13.6034,16.0775,-13.0000,19.0000,2.9841,5.8150,0.2472,0.0000
215.9726,-13.6148,16.0332,-13.0000,19.0000,3.0299,5.6131,0.2600,-0.0526
216.1725,-13.6272,15.9851,-13.0000,19.0000,3.0795,5.4051,0.2600,0.0000
216.3725,-13.6395,15.9374,-13.0000,19.0000,3.1287,5.2226,0.2600,-0.0526
216.5725,-13.6519,15.8896,-13.0000,19.0000,3.1780,5.0984,0.2600,0.0526
216.7725,-13.6641,15.8416,-13.0000,19.0000,3.2275,4.8220,0.2493,0.0175
216.9726,-13.6755,15.7962,-13.0000,19.0000,3.2742,4.6079,0.2600,-0.0526
217.1725,-13.6875,15.7492,-13.0000,19.0000,3.3227,4.4911,0.2600,0.0000
217.3725,-13.6988,15.7053,-13.0000,19.0000,3.3680,4.3206,0.2591,-0.0526
217.5725,-13.7115,15.6566,-13.0000,19.0000,3.4183,4.1425,0.2488,0.0451
217.7725,-13.7241,15.6083,-13.0000,19.0000,3.4682,3.9122,0.2600,0.0000
217.9725,-13.7354,15.5644,-13.0000,19.0000,3.5134,3.6957,0.2600,0.0526
218.1725,-13.7475,15.5159,-13.0000,19.0000,3.5634,3.5231,0.2600,0.0526
218.3725,-13.7581,15.4718,-13.0000,19.0000,3.6088,3.3703,0.2545,0.0000
218.5725,-13.7688,15.4276,-13.0000,19.0000,3.6542,3.1907,0.2463,0.0526
218.7726,-13.7803,15.3791,-13.0000,19.0000,3.7041,3.0820,0.2600,0.1560
218.9725,-13.7906,15.3309,-13.0000,19.0000,3.7533,2.8205,0.2600,0.1579
219.1726,-13.7987,15.2863,-13.0000,19.0000,3.7987,2.6490,0.2600,0.1579
219.3725,-13.8068,15.2362,-13.0000,19.0000,3.8493,2.4714,0.2600,0.0526
219.5725,-13.8142,15.1875,-13.0000,19.0000,3.8985,2.2361,0.2463,0.0526
219.7725,-13.8216,15.1374,-13.0000,19.0000,3.9490,2.1242,0.2600,0.0000
219.9725,-13.8287,15.0895,-13.0000,19.0000,3.9974,1.9083,0.2463,0.0000
220.1725,-13.8346,15.0500,-13.0000,19.0000,4.0372,1.8392,0.2600,0.0000
