timestamp_s,pos_real_x,pos_real_y,pos_plan_x,pos_plan_y,desviacion_m,eta_s,vel_lineal,vel_angular
148.1125,-1.3982,19.2543,-0.4680,21.4695,2.4026,77.6544,0.2600,-0.0526
148.3126,-1.4475,19.2559,-0.4818,21.4754,2.4205,77.5347,0.2600,0.0000
148.5127,-1.4975,19.2581,-0.5093,21.4874,2.4385,76.8833,0.2600,-0.1579
148.7128,-1.5466,19.2615,-0.5505,21.5055,2.4552,76.5660,0.2600,-0.0821
148.9129,-1.5995,19.2662,-0.8633,21.5194,2.3704,76.6629,0.2573,0.0175
149.1130,-1.6487,19.2707,-0.8776,21.5241,2.3817,76.8753,0.2600,0.0404
149.3131,-1.6971,19.2750,-0.9060,21.5338,2.3933,76.4549,0.2600,0.0526
149.5132,-1.7464,19.2791,-0.9343,21.5437,2.4059,76.8023,0.2463,0.0000
149.7133,-1.7993,19.2831,-0.9625,21.5539,2.4201,76.1514,0.2466,0.0526
149.9135,-1.8460,19.2862,-0.7645,21.5349,2.4952,75.1819,0.2600,0.0000
150.1136,-1.8958,19.2894,-0.8325,21.5666,2.5132,74.2110,0.2600,0.0000
150.3138,-1.9456,19.2929,-0.8460,21.5731,2.5315,74.6998,0.2600,0.0000
150.5138,-1.9941,19.2967,-0.8594,21.5797,2.5494,75.6003,0.2591,-0.0526
150.7139,-2.0472,19.3013,-0.8863,21.5932,2.5691,75.6715,0.2463,-0.0526
150.9140,-2.0976,19.3062,-1.2878,21.6333,2.4640,74.6916,0.2600,-0.0526
151.1145,-2.1472,19.3112,-1.3444,21.6530,2.4755,73.1487,0.2584,0.0000
151.3142,-2.1970,19.3163,-1.4440,21.6862,2.4866,73.5795,0.2600,0.0000
151.5143,-2.2460,19.3214,-1.4583,21.6907,2.4968,73.3138,0.2600,0.0000
151.7144,-2.2957,19.3264,-1.4725,21.6954,2.5079,73.7286,0.2597,0.0000
151.9145,-2.3440,19.3312,-1.0829,21.6455,2.6356,74.3364,0.2471,0.0070
152.1146,-2.3939,19.3359,-1.0829,21.6455,2.6558,74.1208,0.2463,0.0000
152.3148,-2.4429,19.3404,-1.0829,21.6455,2.6764,73.4367,0.2600,0.0000
152.5148,-2.4926,19.3452,-1.0829,21.6455,2.6980,72.6879,0.2600,-0.0227
152.7149,-2.5416,19.3501,-1.1083,21.6613,2.7195,72.5124,0.2600,-0.0526
152.9150,-2.5913,19.3556,-1.6410,21.7495,2.5756,72.8564,0.2600,0.0000
153.1152,-2.6404,19.3612,-1.6688,21.7606,2.5887,72.6152,0.2463,0.1579
153.3153,-2.6908,19.3657,-1.7528,21.7930,2.6023,72.0245,0.2600,0.1579
153.5154,-2.7399,19.3687,-1.7808,21.8037,2.6171,71.7857,0.2600,-0.0337
153.7154,-2.7937,19.3717,-1.7948,21.8092,2.6342,71.5798,0.2600,-0.0526
153.9155,-2.8437,19.3750,-1.7948,21.8092,2.6505,71.3423,0.2600,-0.0526
154.1156,-2.8928,19.3788,-1.7721,21.7963,2.6646,71.2978,0.2600,0.0000
154.3158,-2.9427,19.3828,-1.7857,21.8026,2.6822,71.1397,0.2463,0.0000
154.5159,-2.9919,19.3867,-1.8128,21.8157,2.7001,70.8231,0.2466,0.0000
154.7159,-3.0419,19.3906,-1.8805,21.8478,2.7178,70.8039,0.2600,-0.0526
154.9160,-3.0910,19.3949,-1.9075,21.8609,2.7353,70.2469,0.2600,-0.0526
155.1161,-3.1446,19.4000,-2.0233,21.9024,2.7421,70.8639,0.2600,-0.0526
155.3162,-3.1944,19.4051,-2.0507,21.9148,2.7579,70.6701,0.2600,-0.0526
155.5163,-3.2434,19.4107,-2.0507,21.9148,2.7736,70.4885,0.2463,0.0526
155.7164,-3.2932,19.4164,-2.0507,21.9148,2.7902,70.2498,0.2463,0.0526
155.9165,-3.3419,19.4221,-2.0507,21.9148,2.8073,70.3285,0.2600,0.0000
156.1166,-3.3909,19.4276,-2.1363,21.9099,2.7814,69.9098,0.2600,0.0000
156.3168,-3.4392,19.4331,-2.1899,21.9369,2.7981,70.3407,0.2600,0.0000
156.5168,-3.4889,19.4388,-2.2033,21.9436,2.8154,69.8465,0.2600,0.0526
156.7170,-3.5381,19.4443,-2.2033,21.9436,2.8334,68.9982,0.2480,0.0000
156.9171,-3.5882,19.4496,-2.2298,21.9576,2.8522,68.4817,0.2600,0.0526
157.1171,-3.6376,19.4544,-2.1724,21.9989,2.9361,67.9622,0.2600,0.0526
157.3173,-3.6913,19.4596,-2.1984,22.0139,2.9586,68.0605,0.2600,-0.0526
157.5173,-3.7403,19.4648,-6.1426,21.2028,2.9650,68.8411,0.2600,-0.0526
157.7174,-3.7899,19.4706,-6.1515,21.1906,2.9215,67.8848,0.2600,-0.0061
157.9175,-3.8397,19.4772,-6.1515,21.1906,2.8775,67.1113,0.2466,-0.0526
158.1176,-3.8881,19.4844,-5.9894,21.2975,2.7754,67.9417,0.2592,-0.0526
158.3177,-3.9375,19.4928,-5.9993,21.2862,2.7326,67.0943,0.2600,-0.2632
158.5179,-3.9851,19.5032,-6.0382,21.2405,2.6895,67.2371,0.2463,-0.1579
158.7179,-4.0339,19.5160,-6.0382,21.2405,2.6441,67.3089,0.2600,-0.2632
158.9180,-4.0802,19.5304,-6.0382,21.2405,2.5996,67.1440,0.2600,-0.1579
159.1181,-4.1281,19.5472,-6.1592,21.1780,2.6048,66.3682,0.2600,-0.1579
159.3182,-4.1741,19.5647,-6.1687,21.1663,2.5580,66.1395,0.2600,0.0000
159.5183,-4.2208,19.5827,-6.1687,21.1663,2.5104,65.8738,0.2600,0.0000
159.7184,-4.2711,19.6024,-6.1687,21.1663,2.4590,65.7614,0.2463,-0.0526
159.9185,-4.3173,19.6211,-6.1687,21.1663,2.4115,65.4483,0.2600,-0.0526
160.1186,-4.3633,19.6407,-6.1580,21.1803,2.3646,65.3285,0.2600,-0.0526
160.3187,-4.4083,19.6609,-6.1580,21.1803,2.3174,65.4195,0.2463,-0.1579
160.5188,-4.4525,19.6828,-6.1679,21.1689,2.2696,65.7239,0.2463,-0.2632
160.7188,-4.4944,19.7067,-6.1679,21.1689,2.2223,66.0629,0.2600,-0.3684
160.9189,-4.5368,19.7344,-6.1679,21.1689,2.1721,64.0553,0.2600,-0.2632
161.1190,-4.5761,19.7629,-6.1679,21.1689,2.1238,64.9745,0.2600,-0.1579
161.3191,-4.6178,19.7960,-6.1734,21.1650,2.0722,65.3921,0.2600,-0.2632
161.5192,-4.6559,19.8294,-6.1734,21.1650,2.0215,63.8048,0.2600,-0.2632
161.7194,-4.6915,19.8636,-6.1734,21.1650,1.9721,63.5700,0.2463,-0.1579
161.9194,-4.7264,19.8993,-6.1734,21.1650,1.9224,64.0936,0.2600,-0.1579
162.1195,-4.7599,19.9354,-6.1734,21.1650,1.8734,63.8881,0.2583,-0.1472
162.3196,-4.7930,19.9729,-6.1742,21.1641,1.8239,63.9402,0.2597,-0.1556
162.5197,-4.8228,20.0080,-6.1742,21.1641,1.7784,66.2754,0.2326,-0.0526
162.7197,-4.8571,20.0490,-6.1742,21.1641,1.7257,65.5939,0.2455,-0.0000
162.9198,-4.8863,20.0837,-6.1742,21.1641,1.6811,67.3326,0.2520,0.0526
163.1200,-4.9184,20.1219,-6.1742,21.1641,1.6319,64.8310,0.2600,-0.0526
163.3200,-4.9501,20.1601,-6.1532,21.1859,1.5810,62.2643,0.2600,0.0352
163.5201,-4.9792,20.1949,-6.1532,21.1859,1.5363,62.1427,0.2600,-0.0526
163.7202,-5.0100,20.2324,-6.1532,21.1859,1.4886,62.6246,0.2572,-0.0526
163.9203,-5.0442,20.2750,-6.1532,21.1859,1.4351,61.9547,0.2600,-0.0526
164.1204,-5.0747,20.3138,-6.1436,21.1975,1.3869,61.8718,0.2600,-0.0526
164.3204,-5.1045,20.3521,-6.1618,21.1786,1.3420,62.1600,0.2466,-0.0023
164.5205,-5.1351,20.3918,-6.1525,21.1904,1.2934,61.8655,0.2463,-0.0526
164.7206,-5.1639,20.4296,-6.1525,21.1904,1.2474,62.7008,0.2600,-0.0526
164.9207,-5.1940,20.4696,-6.1525,21.1904,1.1993,61.5881,0.2591,0.0851
165.1208,-5.2253,20.5104,-6.1434,21.2023,1.1496,62.4656,0.2326,0.1579
165.3209,-5.2545,20.5467,-6.1350,21.2088,1.1016,64.9197,0.2600,0.0526
165.5210,-5.2867,20.5850,-6.1350,21.2088,1.0530,61.1321,0.2600,0.2632
165.7211,-5.3200,20.6214,-6.1350,21.2088,1.0046,60.4016,0.2463,0.1579
165.9211,-5.3536,20.6559,-6.1350,21.2088,0.9572,61.5474,0.2326,0.1579
166.1212,-5.3895,20.6898,-6.1263,21.2210,0.9083,61.2299,0.2600,0.2632
166.3213,-5.4265,20.7217,-6.1263,21.2210,0.8597,60.3972,0.2572,0.2442
166.5214,-5.4649,20.7521,-6.1329,21.2143,0.8123,60.7462,0.2463,0.1579
166.7215,-5.5041,20.7808,-6.1329,21.2143,0.7637,60.8583,0.2600,0.3684
166.9216,-5.5496,20.8097,-6.1329,21.2143,0.7099,58.9686,0.2600,0.3661
167.1217,-5.5930,20.8332,-6.1329,21.2143,0.6608,58.9563,0.2463,0.3684
167.3217,-5.6391,20.8541,-6.1414,21.2020,0.6111,58.4115,0.2600,0.2644
167.5218,-5.6850,20.8718,-6.1452,21.2010,0.5659,58.4667,0.2600,0.1686
167.7219,-5.7323,20.8880,-6.1452,21.2010,0.5182,58.0727,0.2600,0.1602
167.9220,-5.7754,20.9009,-6.1542,21.1889,0.4758,58.7065,0.2600,0.2632
168.1221,-5.8240,20.9130,-6.1633,21.1770,0.4300,58.3573,0.2463,0.2632
168.3221,-5.8767,20.9231,-6.1729,21.1655,0.3827,57.6323,0.2592,0.2632
168.5222,-5.9263,20.9301,-6.1770,21.1588,0.3394,57.1699,0.2600,0.1579
168.7223,-5.9754,20.9353,-6.1975,21.1368,0.2999,57.4673,0.2600,0.1579
168.9224,-6.0244,20.9390,-6.2081,21.1262,0.2623,57.0571,0.2600,0.1579
169.1225,-6.0744,20.9413,-6.2299,21.1056,0.2262,56.9611,0.2583,0.1579
169.3226,-6.1237,20.9420,-6.2412,21.0957,0.1934,56.7832,0.2463,0.1579
169.5226,-6.1743,20.9412,-6.2750,21.0653,0.1598,56.1867,0.2600,0.2632
169.7228,-6.2241,20.9386,-6.2988,21.0470,0.1316,55.5187,0.2600,0.1579
169.9228,-6.2740,20.9345,-6.3239,21.0307,0.1084,55.8406,0.2600,0.1579
170.1229,-6.3229,20.9289,-6.3622,21.0071,0.0875,56.0994,0.2600,0.1579
170.3230,-6.3730,20.9213,-6.4147,20.9781,0.0705,55.4300,0.2600,0.1579
170.5231,-6.4220,20.9119,-6.4238,20.9766,0.0647,54.6632,0.2600,0.1579
170.7231,-6.4708,20.9009,-6.4835,20.9705,0.0708,54.9651,0.2600,0.2632
170.9233,-6.5231,20.8866,-6.5547,20.9484,0.0694,54.8363,0.2504,0.1579
171.1233,-6.5701,20.8717,-6.6083,20.9218,0.0630,54.7253,0.2479,0.2493
171.3234,-6.6177,20.8545,-6.6227,20.9175,0.0632,54.3650,0.2600,0.2632
171.5235,-6.6626,20.8359,-6.6536,20.9143,0.0789,54.9761,0.2600,0.1579
171.7236,-6.7082,20.8148,-6.6980,20.9212,0.1069,54.7903,0.2466,0.2632
171.9236,-6.7558,20.7899,-6.7580,20.9237,0.1338,54.5434,0.2600,0.1579
172.1237,-6.7987,20.7654,-6.7879,20.9246,0.1595,53.6635,0.2463,0.2632
172.3238,-6.8394,20.7395,-6.8329,20.9257,0.1864,55.0863,0.2335,0.2632
172.5238,-6.8793,20.7113,-6.8726,20.9273,0.2162,55.1393,0.2600,0.2632
172.7239,-6.9188,20.6806,-6.9176,20.9281,0.2475,53.4502,0.2600,0.1579
172.9240,-6.9567,20.6491,-6.9476,20.9286,0.2796,53.3445,0.2600,0.1579
173.1241,-6.9941,20.6160,-6.9926,20.9292,0.3131,53.2466,0.2591,0.0575
173.3242,-7.0302,20.5825,-7.0226,20.9293,0.3469,53.1812,0.2463,0.1579
173.5242,-7.0657,20.5473,-7.0676,20.9292,0.3819,53.0933,0.2600,0.1579
173.7244,-7.1003,20.5113,-7.1608,20.9306,0.4236,52.0571,0.2600,0.1531
173.9244,-7.1340,20.4744,-7.1608,20.9306,0.4570,52.2276,0.2479,0.1579
174.1246,-7.1661,20.4371,-7.1758,20.9304,0.4934,52.5826,0.2600,0.1579
174.3246,-7.1980,20.3976,-7.1758,20.9304,0.5332,51.8343,0.2600,0.1579
174.5247,-7.2283,20.3580,-7.1758,20.9304,0.5749,51.3648,0.2600,0.1579
174.7247,-7.2555,20.3209,-7.2178,20.9252,0.6055,51.0764,0.2600,0.0526
174.9248,-7.2851,20.2797,-7.2178,20.9252,0.6490,50.9033,0.2600,0.0175
175.1249,-7.3139,20.2389,-7.2178,20.9252,0.6930,50.7302,0.2600,0.0526
175.3250,-7.3424,20.1978,-7.2178,20.9252,0.7380,50.9808,0.2600,0.0526
175.5250,-7.3683,20.1598,-7.2178,20.9252,0.7801,50.6892,0.2600,0.0526
175.7251,-7.3934,20.1224,-7.1875,20.8346,0.7414,51.1712,0.2600,0.0503
175.9252,-7.4214,20.0802,-7.1875,20.8346,0.7899,50.9535,0.2600,-0.0526
176.1252,-7.4485,20.0390,-7.1875,20.8346,0.8373,50.5990,0.2597,0.0526
176.3253,-7.4783,19.9933,-7.1875,20.8346,0.8901,50.3662,0.2600,-0.0000
176.5254,-7.5056,19.9512,-7.1875,20.8346,0.9389,49.8728,0.2463,-0.0000
176.7255,-7.5325,19.9094,-7.2654,20.6939,0.8288,51.4370,0.2600,0.1531
176.9255,-7.5582,19.8665,-7.2796,20.6988,0.8777,51.2319,0.2592,0.2632
177.1256,-7.5807,19.8242,-7.2796,20.6988,0.9250,51.9253,0.2600,0.2632
177.3257,-7.6027,19.7785,-7.2796,20.6988,0.9754,51.0185,0.2600,0.1579
177.5257,-7.6231,19.7330,-7.2938,20.7037,1.0251,50.1632,0.2600,0.1579
177.7258,-7.6407,19.6905,-7.0413,20.7539,1.2208,49.9901,0.2600,0.1579
177.9259,-7.6588,19.6431,-7.0413,20.7539,1.2709,49.6917,0.2600,0.1579
178.1260,-7.6764,19.5921,-7.0413,20.7539,1.3241,49.8754,0.2600,0.1579
178.3260,-7.6914,19.5452,-7.0281,20.7467,1.3724,50.0981,0.2600,0.0404
178.5263,-7.7051,19.5012,-7.0281,20.7467,1.4175,49.6289,0.2600,0.0526
178.7262,-7.7198,19.4527,-7.0150,20.7395,1.4672,49.0571,0.2600,0.0526
178.9263,-7.7348,19.4009,-7.1636,20.7586,1.4730,49.5362,0.2600,0.1242
179.1264,-7.7476,19.3534,-7.1636,20.7586,1.5218,49.8069,0.2600,0.1579
179.3264,-7.7594,19.3048,-7.1498,20.7528,1.5711,49.5566,0.2600,0.0549
179.5265,-7.7702,19.2566,-7.1498,20.7528,1.6198,49.1503,0.2463,0.0000
179.7266,-7.7808,19.2077,-7.1359,20.7471,1.6691,48.9550,0.2466,0.0526
179.9266,-7.7902,19.1632,-7.1719,20.7598,1.7121,48.9598,0.2600,0.0000
180.1267,-7.7995,19.1192,-7.1719,20.7598,1.7565,48.8124,0.2600,0.0000
180.3268,-7.8094,19.0713,-7.1579,20.7544,1.8048,49.2952,0.2463,0.0000
180.5269,-7.8193,19.0229,-7.1579,20.7544,1.8535,49.1117,0.2499,0.0105
180.7269,-7.8291,18.9732,-7.1579,20.7544,1.9035,47.8180,0.2600,0.0526
180.9270,-7.8381,18.9248,-7.1256,20.7367,1.9470,47.8867,0.2600,0.0000
181.1271,-7.8470,18.8749,-7.1256,20.7367,1.9968,47.3264,0.2600,0.0526
181.3272,-7.8552,18.8259,-7.1116,20.7313,2.0453,47.3578,0.2600,0.0526
181.5272,-7.8628,18.7765,-7.1116,20.7313,2.0942,47.6451,0.2600,0.0526
181.7273,-7.8697,18.7282,-7.1116,20.7313,2.1417,47.9260,0.2463,0.0526
181.9274,-7.8763,18.6786,-7.0457,20.7234,2.2071,47.4185,0.2472,0.0526
182.1274,-7.8826,18.6297,-7.0457,20.7234,2.2547,46.9005,0.2600,0.0503
182.3275,-7.8891,18.5801,-7.0179,20.7121,2.3031,46.4741,0.2600,0.0000
182.5275,-7.8954,18.5320,-7.0179,20.7121,2.3501,47.0924,0.2600,0.0000
182.7276,-7.9011,18.4868,-7.0179,20.7121,2.3942,47.1573,0.2463,0.0526
182.9277,-7.9075,18.4341,-7.0021,20.7325,2.4703,46.1938,0.2463,0.0000
183.1277,-7.9132,18.3891,-6.9881,20.7270,2.5144,46.2144,0.2600,-0.1579
183.3278,-7.9207,18.3404,-6.9881,20.7270,2.5624,45.6947,0.2600,-0.1579
183.5279,-7.9299,18.2912,-6.9881,20.7270,2.6116,45.4862,0.2600,-0.1579
183.7280,-7.9401,18.2430,-6.9881,20.7270,2.6602,45.2724,0.2600,-0.1531
183.9280,-7.9519,18.1937,-6.9741,20.7217,2.7105,44.3762,0.2600,-0.1509
184.1281,-7.9636,18.1492,-7.0741,20.7895,2.7861,44.1632,0.2600,-0.1579
184.3282,-7.9764,18.1054,-7.0741,20.7895,2.8317,44.1099,0.2472,-0.2632
184.5283,-7.9923,18.0591,-7.0741,20.7895,2.8806,44.5215,0.2600,-0.2337
184.7283,-8.0122,18.0082,-7.0741,20.7895,2.9352,43.5435,0.2600,-0.0758
184.9283,-8.0320,17.9616,-7.0741,20.7895,2.9857,43.3555,0.2584,-0.2632
185.1284,-8.0530,17.9185,-7.2494,20.7105,2.9053,44.4276,0.2600,-0.3684
185.3285,-8.0753,17.8783,-7.2494,20.7105,2.9502,43.7291,0.2600,-0.2632
185.5286,-8.1036,17.8330,-7.2494,20.7105,3.0017,43.4523,0.2573,-0.3452
185.7286,-8.1301,17.7959,-7.2494,20.7105,3.0448,45.9739,0.2556,-0.3684
185.9287,-8.1618,17.7573,-7.2494,20.7105,3.0909,44.3197,0.2600,-0.2632
186.1288,-8.1957,17.7205,-7.2843,20.7735,3.1861,42.3461,0.2600,-0.3684
186.3288,-8.2307,17.6875,-7.2843,20.7735,3.2278,43.1655,0.2591,-0.3636
186.5289,-8.2696,17.6552,-7.2843,20.7735,3.2703,42.3669,0.2600,-0.2821
186.7289,-8.3077,17.6270,-7.2843,20.7735,3.3088,42.7310,0.2326,-0.1579
186.9290,-8.3482,17.5994,-7.2843,20.7735,3.3476,43.4473,0.2600,-0.1579
187.1291,-8.3872,17.5751,-7.3839,20.8737,3.4479,41.2945,0.2600,-0.2632
187.3291,-8.4309,17.5507,-7.3983,20.8781,3.4839,41.0532,0.2600,-0.2644
187.5292,-8.4716,17.5308,-7.3983,20.8781,3.5152,41.2223,0.2600,-0.2632
187.7293,-8.5155,17.5118,-7.3983,20.8781,3.5468,41.5221,0.2359,-0.2493
187.9294,-8.5564,17.4961,-7.3983,20.8781,3.5748,42.3796,0.2600,-0.1627
188.1294,-8.6073,17.4784,-7.3515,20.9173,3.6610,40.7093,0.2600,-0.2632
188.3295,-8.6552,17.4640,-7.4077,20.9379,3.6911,40.2100,0.2600,-0.2632
188.5296,-8.6991,17.4530,-7.4077,20.9379,3.7165,39.9887,0.2600,-0.1579
188.7297,-8.7475,17.4425,-7.4077,20.9379,3.7434,39.6461,0.2472,-0.1579
188.9296,-8.7964,17.4335,-7.4217,20.9433,3.7694,39.6065,0.2600,-0.1579
189.1297,-8.8497,17.4254,-7.4569,20.9700,3.8084,39.0201,0.2600,-0.1579
189.3298,-8.8948,17.4202,-7.4569,20.9700,3.8299,38.9999,0.2600,-0.2632
189.5299,-8.9454,17.4168,-7.4569,20.9700,3.8523,38.6836,0.2600,-0.1859
189.7299,-8.9914,17.4157,-7.4708,20.9757,3.8712,38.1632,0.2600,-0.1592
189.9300,-9.0413,17.4162,-7.4708,20.9757,3.8906,37.9901,0.2600,-0.1579
190.1301,-9.0869,17.4183,-7.5255,20.9999,3.9071,37.8949,0.2480,-0.1686
190.3301,-9.1403,17.4229,-7.5000,20.9756,3.9131,38.3798,0.2600,-0.1579
190.5302,-9.1902,17.4289,-7.5408,20.9945,3.9286,37.9209,0.2466,-0.1579
190.7302,-9.2392,17.4363,-12.4578,19.6253,3.8924,37.6250,0.2592,-0.1579
190.9303,-9.2839,17.4443,-12.4662,19.6129,3.8510,37.4547,0.2600,-0.2524
191.1303,-9.3372,17.4559,-12.4747,19.6005,3.8004,36.9004,0.2600,-0.1579
191.3304,-9.3811,17.4673,-12.4153,19.7072,3.7714,36.8519,0.2600,-0.3451
191.5305,-9.4287,17.4827,-12.4243,19.6951,3.7240,36.7294,0.2597,-0.2644
191.7305,-9.4745,17.5006,-12.4332,19.6831,3.6765,36.8385,0.2600,-0.3615
191.9307,-9.5207,17.5216,-12.4332,19.6831,3.6269,36.1782,0.2600,-0.2632
192.1307,-9.5647,17.5442,-12.4421,19.6710,3.5781,36.1196,0.2463,-0.1579
192.3308,-9.6042,17.5662,-12.4934,19.5955,3.5306,36.1891,0.2600,-0.1032
192.5307,-9.6471,17.5918,-12.4934,19.5955,3.4809,35.5107,0.2600,-0.1579
192.7308,-9.6875,17.6177,-12.4934,19.5955,3.4328,36.4125,0.2600,-0.2493
192.9309,-9.7281,17.6458,-12.4934,19.5955,3.3835,36.0356,0.2466,-0.1556
193.1309,-9.7687,17.6750,-12.4934,19.5955,3.3335,35.3268,0.2600,-0.0526
193.3310,-9.8081,17.7043,-12.5214,19.5380,3.2748,35.4526,0.2463,-0.1579
193.5311,-9.8429,17.7329,-12.5214,19.5380,3.2299,35.4858,0.2600,-0.3684
193.7311,-9.8769,17.7650,-12.5214,19.5380,3.1838,34.8381,0.2600,-0.3684
193.9312,-9.9108,17.8017,-12.5130,19.5504,3.1352,34.3555,0.2600,-0.3672
194.1312,-9.9429,17.8409,-12.5046,19.5629,3.0867,34.1247,0.2600,-0.2493
194.3314,-9.9729,17.8808,-12.4860,19.5897,3.0391,34.3254,0.2600,-0.1579
194.5313,-10.0020,17.9223,-12.4775,19.6021,2.9916,34.1247,0.2600,-0.0526
194.7314,-10.0296,17.9634,-12.4691,19.6145,2.9457,34.0888,0.2472,-0.0526
194.9315,-10.0571,18.0057,-12.4607,19.6269,2.8992,34.0616,0.2600,-0.0526
195.1315,-10.0832,18.0467,-12.4523,19.6394,2.8546,34.0488,0.2463,-0.0526
195.3316,-10.1098,18.0892,-12.4439,19.6518,2.8089,33.9222,0.2463,-0.0000
195.5316,-10.1357,18.1312,-12.4232,19.6899,2.7681,33.8943,0.2600,-0.1347
195.7318,-10.1591,18.1709,-12.4063,19.7147,2.7264,33.4204,0.2600,-0.0539
195.9318,-10.1843,18.2149,-12.3978,19.7271,2.6808,33.0286,0.2600,-0.0006
196.1318,-10.2088,18.2583,-12.3894,19.7395,2.6360,32.7978,0.2600,-0.0385
196.3319,-10.2336,18.3025,-12.3725,19.7642,2.5906,32.6247,0.2600,0.0526
196.5319,-10.2580,18.3457,-12.3704,19.7618,2.5431,32.3752,0.2600,-0.1347
196.7320,-10.2807,18.3866,-12.3620,19.7743,2.5015,32.1907,0.2600,-0.0526
196.9321,-10.3028,18.4270,-12.3537,19.7867,2.4607,31.8747,0.2600,0.0526
197.1321,-10.3263,18.4695,-12.3371,19.8117,2.4176,32.2171,0.2490,-0.0175
197.3322,-10.3482,18.5092,-12.3288,19.8242,2.3774,32.0485,0.2600,0.0539
197.5322,-10.3732,18.5533,-12.3192,19.8384,2.3320,31.5623,0.2600,0.1253
197.7323,-10.3984,18.5956,-12.3109,19.8509,2.2876,31.3376,0.2463,0.1579
197.9323,-10.4259,18.6381,-12.2944,19.8760,2.2413,31.2267,0.2600,0.1579
198.1324,-10.4520,18.6761,-12.2861,19.8885,2.1986,30.7786,0.2600,0.1579
198.3324,-10.4813,18.7165,-12.2778,19.9010,2.1518,30.8192,0.2600,0.0526
198.5325,-10.5108,18.7551,-12.2988,19.8826,2.1139,31.0710,0.2499,0.1472
198.7325,-10.5392,18.7905,-12.2909,19.8953,2.0710,30.9481,0.2600,0.1531
198.9326,-10.5744,18.8322,-12.2829,19.9081,2.0190,30.1087,0.2600,0.0526
199.1327,-10.6042,18.8664,-12.2829,19.9081,1.9756,29.9874,0.2545,0.0802
199.3327,-10.6382,18.9040,-12.2750,19.9208,1.9269,29.8130,0.2600,-0.0000
199.5328,-10.6709,18.9399,-12.2859,19.8890,1.8732,29.9687,0.2591,0.1365
199.7328,-10.7056,18.9764,-12.2783,19.9020,1.8248,29.7974,0.2600,0.1579
199.9329,-10.7410,19.0116,-12.2707,19.9149,1.7765,29.1417,0.2600,-0.0000
200.1329,-10.7775,19.0468,-12.2631,19.9278,1.7272,28.8170,0.2600,0.1579
200.3330,-10.8131,19.0798,-12.2631,19.9278,1.6797,29.1096,0.2479,0.0128
200.5331,-10.8506,19.1139,-12.2045,20.0128,1.6251,28.7239,0.2600,-0.0023
200.7331,-10.8843,19.1443,-12.1961,20.0253,1.5802,28.3212,0.2592,0.0526
200.9331,-10.9207,19.1766,-12.1961,20.0253,1.5320,28.6617,0.2463,0.0526
201.1332,-10.9573,19.2085,-12.1878,20.0377,1.4838,28.7275,0.2463,0.0526
201.3333,-10.9905,19.2369,-12.1878,20.0377,1.4404,30.0499,0.2173,0.0526
201.5333,-11.0206,19.2622,-12.2336,19.9819,1.4104,33.9020,0.1916,0.0457
201.7334,-11.0469,19.2841,-12.2336,19.9819,1.3766,37.9261,0.1642,0.0526
201.9334,-11.0749,19.3068,-12.2260,19.9948,1.3410,37.7749,0.2558,0.1284
202.1335,-11.1137,19.3373,-12.2260,19.9948,1.2921,28.8691,0.2600,0.2105
202.3335,-11.1525,19.3664,-12.2183,20.0077,1.2438,27.6231,0.2371,0.0539
202.5336,-11.1918,19.3943,-12.2183,20.0077,1.1958,27.4366,0.2592,0.3109
202.7337,-11.2284,19.4184,-12.2184,20.0077,1.1521,27.5062,0.2600,0.0006
202.9337,-11.2704,19.4457,-12.2184,20.0077,1.1021,27.0153,0.2466,0.0503
203.1337,-11.3108,19.4717,-12.2184,20.0077,1.0541,27.0508,0.2600,0.0526
203.3338,-11.3536,19.4980,-12.2184,20.0077,1.0038,26.5795,0.2466,0.2632
203.5339,-11.3973,19.5217,-12.2184,20.0077,0.9542,25.9695,0.2592,0.2632
203.7339,-11.4424,19.5434,-12.1944,20.0422,0.9025,26.0208,0.2600,0.2632
203.9339,-11.4877,19.5625,-12.2026,20.0297,0.8540,25.5737,0.2600,0.2632
204.1340,-11.5341,19.5794,-12.2108,20.0171,0.8060,25.7523,0.2597,0.1579
204.3340,-11.5810,19.5945,-12.2191,20.0046,0.7585,25.5848,0.2471,0.1579
204.5341,-11.6291,19.6083,-12.2273,19.9920,0.7107,25.1642,0.2463,0.1579
204.7341,-11.6730,19.6194,-12.2287,19.9770,0.6608,25.0270,0.2600,0.1579
204.9342,-11.7219,19.6302,-12.2369,19.9645,0.6140,24.6457,0.2600,0.1579
205.1343,-11.7695,19.6392,-12.2451,19.9519,0.5691,24.6383,0.2597,0.1579
205.3343,-11.8142,19.6463,-12.2533,19.9393,0.5279,24.5606,0.2463,0.1579
205.5344,-11.8642,19.6528,-12.2697,19.9142,0.4824,24.0506,0.2600,0.1579
205.7345,-11.9097,19.6574,-12.2778,19.9010,0.4415,23.5652,0.2600,0.1579
205.9345,-11.9556,19.6603,-12.2944,19.8760,0.4016,23.3625,0.2600,0.2632
206.1345,-12.0059,19.6612,-12.3026,19.8634,0.3591,23.2134,0.2600,0.1579
206.3346,-12.0558,19.6603,-12.3192,19.8384,0.3179,23.0396,0.2600,0.2608
206.5346,-12.0979,19.6581,-12.3357,19.8134,0.2840,22.7593,0.2600,0.1579
