timestamp_s,pos_real_x,pos_real_y,pos_plan_x,pos_plan_y,desviacion_m,eta_s,vel_lineal,vel_angular
230.0018,-13.8457,15.2786,-13.0000,19.0000,3.8162,3.2896,0.2600,0.0526
230.2019,-13.8549,15.2310,-13.0000,19.0000,3.8648,3.1110,0.2471,0.0457
230.4020,-13.8635,15.1858,-13.0000,19.0000,3.9107,2.9068,0.2584,0.0000
230.6019,-13.8720,15.1405,-13.0000,19.0000,3.9568,2.6476,0.2600,-0.0526
230.8019,-13.8816,15.0922,-13.0000,19.0000,4.0060,2.4723,0.2600,-0.0457
231.0019,-13.8905,15.0484,-13.0000,19.0000,4.0507,2.3887,0.2479,0.0000
231.2019,-13.8996,15.0033,-13.0000,19.0000,4.0967,2.2010,0.2584,-0.0404
231.4020,-13.9097,14.9550,-13.0000,19.0000,4.1461,1.9621,0.2463,-0.0526
231.6020,-13.9183,14.9156,-13.0000,19.0000,4.1863,1.8191,0.2600,0.0000
231.8020,-13.9281,14.8703,-13.0000,19.0000,4.2327,1.6193,0.2310,0.0122
232.0021,-13.9359,14.8335,-13.0000,19.0000,4.2703,1.6475,0.2053,0.0000
232.2020,-13.9440,14.7944,-13.0000,19.0000,4.3103,1.6407,0.1779,0.0194
232.4020,-13.9502,14.7648,-13.0000,19.0000,4.3405,1.6508,0.1642,0.0000
232.6021,-13.9563,14.7354,-13.0000,19.0000,4.3705,1.6475,0.1451,-0.0280
232.8021,-13.9611,14.7122,-13.0000,19.0000,4.3942,1.6470,0.1232,0.0000
233.0021,-13.9636,14.7006,-13.0000,19.0000,4.4061,2.5637,0.0000,0.4621
233.2022,-13.9636,14.7006,-13.0000,19.0000,4.4061,14.2386,-0.0000,1.0000
233.4021,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,1.0000
233.6022,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,0.0000,1.0000
233.8022,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,0.0000,0.8947
234.0023,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,0.0000,0.7895
234.2022,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,0.0000,0.6842
234.4022,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,0.0000,0.5789
234.6022,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,0.0000,0.5789
234.8022,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.4737
235.0022,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.4737
235.2024,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.3684
235.4023,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.3684
235.6023,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.3242
235.8023,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.2632
236.0024,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.2632
236.2024,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.2632
236.4024,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.2189
236.6024,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.1579
236.8024,-13.9636,14.7006,-13.0000,19.0000,4.4061,0.0000,-0.0000,0.1579
